,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
251,2022-08-13 13:10:18.700000,-87.522308,41.692158,,,,,,,,,,,11.0,9.0,109.0,27.0,18.0,46.0,308.0,24.0,23.0,22.0,254.0,25.0,26.0,5.0,295.0,22.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.41,-11.93,-64.49,,,5.5,6.67,6.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,0.073,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022-08-13 13:10:18.800000,-87.522308,41.692135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.34,-12.89,-66.45,,,5.0,3.29,6.0,7.0,,,,,,TM4,2.0,,5.0,18.0,,QPSK,64QAM,,14.67,,,,,,12.5,,,,,,14.67,,,,12.5,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022-08-13 13:10:18.900000,-87.522308,41.692116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.16,-14.81,-64.34,,,5.0,5.95,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.019,2265.0,1189.0
254,2022-08-13 13:10:19.000000,-87.522308,41.692093,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.49,-13.24,-63.26,,,13.0,6.4,8.0,7.0,,,,,,TM4,2.0,,,,,,,,,,0.02,0.02,0.0,0.23,,,0.0,0.008,0.0,0.006,,,0.02,0.23,,,0.0,0.008,0.0,0.006,0.0,,0.0,,52314.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022-08-13 13:10:19.100000,-87.522316,41.692074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-94.44,-11.7,-62.73,,,5.5,6.25,7.0,9.0,,,,,,TM4,2.0,,2.0,,13.36,QPSK,,64QAM,8.0,8.08,,,,,0.0,,,,,,8.0,8.08,,,0.0,,,,,,,0.007,,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2022-08-13 13:10:19.200000,-87.522316,41.692055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.81,-14.22,-63.59,,,5.0,2.4,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2022-08-13 13:10:19.300000,-87.522316,41.692032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.67,-13.46,-64.21,20.4,,6.0,6.43,8.0,9.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022-08-13 13:10:19.400000,-87.522324,41.692013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
259,2022-08-13 13:10:19.500000,-87.522324,41.69199,-87.52232,41.69199,13:10:18,182.0,84.0,84.0,23.44,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022-08-13 13:10:19.600000,-87.522324,41.691967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,6.0,,8.0,13.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022-08-13 13:10:19.700000,-87.522324,41.691948,,,,,,,,,,,11.0,9.0,109.0,28.0,18.0,46.0,308.0,29.0,23.0,22.0,254.0,31.0,26.0,5.0,295.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2022-08-13 13:10:19.900000,-87.522324,41.691906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-103.44,-15.56,-67.19,,,,3.4,7.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
263,2022-08-13 13:10:20.000000,-87.522324,41.691887,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022-08-13 13:10:20.200000,-87.522324,41.691845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022-08-13 13:10:20.300000,-87.522324,41.691822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-108.0,-17.31,-70.69,,,,-2.9,5.0,6.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022-08-13 13:10:20.400000,-87.522324,41.691803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
267,2022-08-13 13:10:20.500000,-87.522324,41.69178,-87.52232,41.69178,13:10:19,181.0,83.0,83.0,23.38,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022-08-13 13:10:20.600000,-87.522324,41.691761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022-08-13 13:10:20.700000,-87.522324,41.691742,,,,,,,,,,,11.0,9.0,109.0,21.0,18.0,46.0,308.0,28.0,23.0,22.0,254.0,30.0,26.0,5.0,295.0,26.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-106.38,-17.69,-68.69,,8.5,,0.2,6.0,7.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2022-08-13 13:10:20.900000,-87.522324,41.6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-103.38,-14.44,-68.88,,,12.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
271,2022-08-13 13:10:21.000000,-87.522324,41.691681,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.01,0.12,,,0.008,0.012,0.003,0.01,,,0.04,0.12,,,0.008,0.012,0.003,0.01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2022-08-13 13:10:21.100000,-87.522324,41.691662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,5.0,5.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2022-08-13 13:10:21.200000,-87.522324,41.691643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-108.38,-18.88,-69.38,,,,-0.8,7.0,4.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022-08-13 13:10:21.300000,-87.522324,41.69162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-109.25,-19.94,-69.02,,,16.43,-0.2,2.0,2.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2022-08-13 13:10:21.400000,-87.522324,41.691601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-106.94,-16.79,-70.15,,,15.0,-1.09,5.0,3.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005,0.0,327.0
276,2022-08-13 13:10:21.500000,-87.522324,41.691582,-87.52232,41.69158,13:10:20,180.0,82.0,82.0,22.26,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-104.25,-15.1,-69.18,,,15.0,0.29,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2022-08-13 13:10:21.600000,-87.522324,41.691559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-105.46,-15.7,-69.75,,,16.69,-1.34,5.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,,,12.17,,,64QAM,,3.0,,,,,,20.0,,,,,,3.0,,,,20.0,,,,,,,,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2022-08-13 13:10:21.700000,-87.522324,41.69154,,,,,,,,,,,11.0,9.0,109.0,24.0,18.0,46.0,308.0,29.0,23.0,22.0,254.0,29.0,26.0,5.0,295.0,22.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-105.4,-15.99,-69.09,,,12.73,-0.84,8.0,0.0,,,,,,TM4,3.0,,,,11.25,,,16QAM,,2.75,,,,,,16.67,,,,,,2.75,,,,16.67,,,,,0.025,,0.024,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2022-08-13 13:10:21.800000,-87.522324,41.691517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-104.92,-15.76,-69.15,,,2.0,-2.58,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,5.63,17.0,,QPSK,64QAM,,7.73,,,,,,47.06,0.0,,,,,7.73,,,,47.06,0.0,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2022-08-13 13:10:21.900000,-87.522324,41.691498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-106.07,-16.82,-69.26,21.58,,2.0,-1.12,10.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.008,757.0,510.0
281,2022-08-13 13:10:22.000000,-87.522324,41.691475,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-105.31,-15.97,-69.34,,10.21,1.5,1.0,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005,0.0,,52314.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2022-08-13 13:10:22.200000,-87.522331,41.691433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-102.44,-15.5,-66.94,,,,1.4,11.0,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2022-08-13 13:10:22.400000,-87.522331,41.691391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
284,2022-08-13 13:10:22.500000,-87.522331,41.691368,-87.52233,41.69137,13:10:21,180.0,82.0,82.0,23.39,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-104.5,-15.75,-68.69,,,2.0,0.9,11.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.004,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2022-08-13 13:10:22.700000,-87.522331,41.69133,,,,,,,,,,,11.0,9.0,109.0,23.0,18.0,46.0,308.0,29.0,23.0,22.0,254.0,22.0,26.0,5.0,295.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2022-08-13 13:10:22.800000,-87.522331,41.691307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-105.38,-13.88,-70.69,,,-1.5,3.7,11.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2022-08-13 13:10:22.900000,-87.522331,41.691288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
288,2022-08-13 13:10:23.000000,-87.522331,41.691269,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2022-08-13 13:10:23.100000,-87.522331,41.69125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-106.94,-14.63,-72.31,,,,0.3,11.0,0.0,,,,,,TM4,6.0,,2.0,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2022-08-13 13:10:23.400000,-87.522331,41.691189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-1.0,,11.0,0.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2022-08-13 13:10:23.500000,-87.522331,41.69117,-87.52233,41.69117,13:10:22,180.0,82.0,82.0,22.26,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2022-08-13 13:10:23.700000,-87.522331,41.69117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2022-08-13 13:10:23.800000,-87.522331,41.69117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.56,-12.31,-66.25,,,-2.0,4.9,12.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Count,294.0,294.0,29.0,29.0,29,29.0,29.0,29.0,28.0,29.0,29.0,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,"LTE: 24 (80.0%)
LTE(2CA): 4 (13.3%)
LTE(3CA): 2 (6.7%)",15,15,1.0,28,246.0,246,246.0,246.0,246.0,246.0,246.0,246.0,246.0,19.0,26.0,247.0,246.0,218.0,218.0,96.0,96.0,96.0,96.0,96.0,255,218.0,14,74.0,8.0,42.0,74,8,42,74.0,42.0,28.0,28.0,28.0,24.0,74.0,70.0,28.0,25.0,28.0,25.0,74.0,42.0,28.0,24.0,74.0,70.0,28.0,25.0,28.0,25.0,107.0,19.0,106.0,30.0,124.0,"Count: 246
2CA: 9 (3.7%)
3CA: 5 (2.0%)
NonCA: 232 (94.3%)
CA Avg=1.077","Count: 42
NonCA: 42 (100.0%)
CA Avg=1.000",246,30.0,13.0,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,6.0,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,57.0,57.0,57.0,57.0
295,Minimum,-87.522331,41.69117,-87.52233,41.69117,,179.0,82.0,82.0,22.26,1.0,2.0,,11.0,9.0,108.0,21.0,18.0,45.0,308.0,15.0,23.0,22.0,254.0,20.0,26.0,5.0,295.0,20.0,,,,,,261.0,,66536.0,132072.0,20.0,20.0,-109.25,-21.28,-72.31,19.21,-0.75,-2.0,-8.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,5.5,,,,4.0,1.33,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.001,0.0,0.001,4.0,1.33,0.0,0.03,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,51752.0,,,,0.0,261.0,,2561.0,20561.0,10.0,10.0,-105.56,-18.56,-67.19,-5.6,394.0,,925.0,18925.0,5.0,-98.1,-15.52,-69.53,-1.74,8.0,0.0,1.0,100.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0
296,Maximum,-87.522133,41.698021,-87.52213,41.69802,,183.0,107.0,107.0,31.18,1.0,2.0,,11.0,10.0,109.0,32.0,18.0,46.0,308.0,31.0,23.0,22.0,254.0,32.0,26.0,5.0,296.0,31.0,,,,,,394.0,,66536.0,132072.0,20.0,20.0,-93.3,-10.68,-59.92,21.81,10.66,18.0,10.0,12.0,13.0,2.0,100.0,100.0,0.0,0.0,,11.0,,7.8,20.0,20.64,,,,43.29,8.08,7.83,7.83,0.86,0.89,50.0,50.0,0.349,0.045,0.271,0.038,43.29,8.08,7.83,0.89,50.0,50.0,0.349,0.045,0.271,0.038,0.205,0.011,0.204,0.022,52314.0,,,,100.0,394.0,,5230.0,23230.0,10.0,10.0,-89.49,-11.59,-58.73,5.1,394.0,,925.0,18925.0,5.0,-93.72,-13.1,-66.67,2.89,8.0,0.0,1.0,100.0,0.0,0.0,0.0,,4.0,0.105,0.027,6516.0,1655.0
297,Average,,,,,,,97.17,97.17,27.25,,,,11.0,9.41,108.59,26.17,18.0,45.59,308.0,24.59,23.0,22.0,254.0,26.24,26.0,5.0,295.41,24.93,,,,,,,,,,,,-102.14,-15.33,-65.92,21.06,6.44,10.23,-0.87,4.9,1.09,1.12,88.54,11.46,0.0,0.0,,0.02,,2.35,10.85,13.84,,,,9.68,2.7,0.51,0.49,0.05,0.1,5.27,12.64,0.04,0.018,0.029,0.015,9.68,2.7,0.51,0.1,5.27,12.64,0.04,0.018,0.029,0.015,0.007,0.004,0.007,0.003,,,,,7.14,,,,,,,-96.62,-14.69,-63.11,0.52,,,,,,-96.41,-14.14,-68.27,0.35,8.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.04,0.007,0.003,435.38,214.45
298,Stdev,,,,,,,9.38,9.38,2.8,,,,0.0,0.49,0.49,2.48,0.0,0.49,0.0,4.28,0.0,0.0,0.0,3.11,0.0,0.0,0.49,2.95,,,,,,,,,,,,3.3,2.33,2.14,0.61,3.11,4.35,3.47,2.58,2.72,0.32,31.85,31.85,0.0,0.0,,0.03,,1.8,6.38,3.07,,,,6.85,1.06,1.43,1.43,0.17,0.17,11.84,13.3,0.082,0.008,0.065,0.007,6.85,1.06,1.43,0.17,11.84,13.3,0.082,0.008,0.065,0.007,0.027,0.0,0.027,0.004,,,,,19.73,,,,,,,4.28,1.89,2.97,2.64,,,,,,1.57,0.98,0.96,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.019,0.005,1202.73,312.4
