,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
165,2022-08-10 14:21:21.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-91.7,-11.5,-62.47,3.26,-21.56,-28.57,23.27,13.0,12.67,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
166,2022-08-10 14:21:21.400000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.23,-12.5,-62.21,,-21.11,-29.03,21.93,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2022-08-10 14:21:21.500000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,19.0,18.0,72.0,29.0,33.0,23.0,64.0,262.0,13.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.2,-12.75,-60.47,,,-26.07,21.45,13.13,12.63,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
168,2022-08-10 14:21:21.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:20,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.55,-12.26,-61.71,,,-31.65,20.81,12.4,12.4,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.6,,7.5,QPSK,,16QAM,3.0,2.64,,,,,0.0,0.0,,,,,3.0,2.64,,,0.0,0.0,,,,,0.005,,0.001,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
169,2022-08-10 14:21:21.900000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.89,-11.58,-62.86,,,-29.1,20.74,12.5,12.92,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,3.0,,,QPSK,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022-08-10 14:21:22.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.06,0.06,0.0,0.06,,,0.007,0.02,0.007,0.017,,,0.06,0.06,,,0.007,0.02,0.007,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
171,2022-08-10 14:21:22.100000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.34,-11.94,-62.79,,,-34.26,19.53,13.0,13.2,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-10 14:21:22.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.43,-11.56,-63.27,,-20.76,-30.0,19.81,12.8,12.8,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,4.0,,9.63,16QAM,,16QAM,3.25,3.45,,,,,0.0,0.0,,,,,3.25,3.45,,,0.0,0.0,,,,,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
173,2022-08-10 14:21:22.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.94,-9.63,-65.31,,,-23.1,20.1,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2022-08-10 14:21:22.400000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,19.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,13.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.51,-11.49,-63.75,,,-34.58,19.53,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.002,,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2022-08-10 14:21:22.500000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
176,2022-08-10 14:21:22.600000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.89,-11.03,-64.11,3.64,-20.0,-28.02,19.48,13.0,13.4,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,3.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-10 14:21:22.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:21,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.26,-11.91,-63.26,,,-30.6,18.93,13.4,13.2,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
178,2022-08-10 14:21:22.800000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.43,-11.27,-63.51,,,-29.44,19.54,12.5,12.17,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,5.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2022-08-10 14:21:23.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.53,-11.32,-62.92,,,-30.87,19.76,12.0,12.14,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,11.25,,,16QAM,,3.23,0.05,0.05,0.0,0.06,,0.0,0.007,0.015,0.007,0.015,,3.23,0.05,0.06,,0.0,0.007,0.015,0.007,0.015,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
180,2022-08-10 14:21:23.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.02,-11.64,-63.8,,,-31.06,20.04,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
181,2022-08-10 14:21:23.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.08,-11.18,-64.17,,,-29.02,20.52,13.43,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-10 14:21:23.500000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,19.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,23.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.64,-12.88,-62.05,,,-31.69,20.02,12.83,12.83,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
183,2022-08-10 14:21:23.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:22,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.27,-11.66,-62.35,,,-32.5,19.79,12.4,12.8,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,9.6,,,16QAM,,3.25,,,,,,0.0,,,,,,3.25,,,,0.0,,,,,0.002,0.003,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
184,2022-08-10 14:21:23.800000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.21,-11.36,-63.03,3.95,-20.0,-32.24,20.58,12.25,12.25,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022-08-10 14:21:23.900000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.6,-11.74,-62.85,,-20.0,-25.77,20.53,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022-08-10 14:21:24.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.05,0.05,0.0,0.06,,,0.007,0.019,0.007,0.019,,,0.05,0.06,,,0.007,0.019,0.007,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
187,2022-08-10 14:21:24.100000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.41,-12.34,-61.83,,,-33.56,21.1,12.5,12.5,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,5.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-10 14:21:24.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
189,2022-08-10 14:21:24.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.99,-12.8,-62.54,,,-29.58,20.67,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022-08-10 14:21:24.400000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,19.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.03,-12.93,-62.5,,,-31.38,18.84,12.33,12.33,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.0,,11.0,QPSK,,64QAM,3.0,3.42,,,,,0.0,,,,,,3.0,3.42,,,0.0,,,,,,0.004,,0.0,0.003,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022-08-10 14:21:24.500000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
192,2022-08-10 14:21:24.600000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.97,-12.74,-62.79,,,-23.89,19.12,11.33,12.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-10 14:21:24.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:23,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
194,2022-08-10 14:21:24.800000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-95.77,-13.27,-63.85,,,-27.86,19.77,11.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.4,1.0,,QPSK,QPSK,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.003,,0.001,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022-08-10 14:21:24.900000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-95.27,-14.25,-62.83,,-19.8,-23.87,17.05,10.5,10.75,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,16.4,,,64QAM,,2.89,,,,,,0.0,,,,,,2.89,,,,0.0,,,,,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022-08-10 14:21:25.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.0,0.07,,,0.006,0.032,0.006,0.028,,,0.04,0.07,,,0.006,0.032,0.006,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
197,2022-08-10 14:21:25.100000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.02,-14.04,-61.65,3.78,,-26.9,18.63,12.5,11.25,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,3.0,,,QPSK,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,0.003,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-10 14:21:25.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
199,2022-08-10 14:21:25.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.31,-12.69,-63.86,,-19.0,-26.82,19.42,10.33,11.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,5.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.004,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-10 14:21:25.400000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,19.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.54,-10.29,-66.08,,,-26.6,19.8,11.2,11.6,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
