,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
127,2022-08-11 14:12:11.300000,-105.004936,39.747105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-83.06,-19.7,-46.39,,,-3.07,-1.77,4.0,4.0,,,,,,TM4,4.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2022-08-11 14:12:11.400000,-105.004944,39.747108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-86.21,-21.51,-47.69,,,-3.67,-2.81,4.0,4.0,,,,,,TM4,12.0,,2.0,5.0,21.56,QPSK,QPSK,256QAM,3.0,1.89,,,,,25.0,,,,,,3.0,1.89,,,25.0,,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022-08-11 14:12:11.500000,-105.004944,39.747116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-88.91,-22.76,-49.02,,,-1.64,-3.78,4.0,3.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022-08-11 14:12:11.600000,-105.004944,39.74712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-88.99,-22.5,-49.45,,,0.14,-3.27,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.004,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2022-08-11 14:12:11.621358,-105.004951,39.74712,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2022-08-11 14:12:11.700000,-105.004951,39.747124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-86.22,-22.61,-46.44,,,-2.8,-3.71,7.0,0.0,,,,,,TM4,12.0,,1.25,1.0,,QPSK,QPSK,,3.75,,,,,,0.0,,,,,,3.75,,,,0.0,,,,,,0.005,,0.005,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
133,2022-08-11 14:12:11.800000,-105.004951,39.747128,,,,,,,,,,,10.0,27.0,251.0,33.0,18.0,0.0,0.0,32.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,22.0,,,,,,153.0,Band 66,66586.0,132122.0,10.0,10.0,-85.77,-19.55,-49.23,,,-1.36,-1.58,7.0,0.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2022-08-11 14:12:11.819759,-105.004959,39.747128,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022-08-11 14:12:11.875113,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2022-08-11 14:12:11.900000,-105.004959,39.747131,-105.00496,39.74713,13:12:11,321.0,20.0,20.0,5.62,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-81.08,-11.59,-52.16,,,-6.77,1.48,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,20.44,,,256QAM,,2.33,,,,,,0.0,,,,,,2.33,,,,0.0,,,,,0.0,,,0.003,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,
137,2022-08-11 14:12:11.913515,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2022-08-11 14:12:11.915718,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2022-08-11 14:12:11.925064,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-11 14:12:11.925078,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022-08-11 14:12:11.925504,-105.004959,39.747131,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2022-08-11 14:12:12.000000,-105.004967,39.747135,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-79.96,-12.5,-49.87,,,-7.06,4.53,5.0,0.0,,,,,,TM4,3.0,2x4,3.13,,,QPSK,,,12.27,,0.31,0.31,0.0,0.09,0.0,,0.013,0.018,0.013,0.018,12.27,,0.34,0.09,0.0,,0.026,0.018,0.013,0.018,0.028,,0.005,0.006,3589.0,3CA,,Band 66+Band 2+Band 13,50.0,158.0,Band 2,1000.0,19000.0,10.0,,-79.54,-15.84,-46.26,2.63,,,,0.02,0.02,0.0,,0.013,158.0,Band 13,5230.0,23230.0,10.0,-78.42,-15.91,-43.59,-3.53,,,,,,,,,,,,,
143,2022-08-11 14:12:12.100000,-105.004967,39.747139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-80.11,-12.57,-48.8,,-7.44,-7.9,6.44,7.0,0.0,,,,,,TM4,2.0,,,,9.75,,,16QAM,,3.25,,,,,,0.0,,,,,,3.25,,,,0.0,,,,,,,,,3589.0,3CA,NonCA,Band 66+Band 2+Band 13,,158.0,Band 2,1000.0,19000.0,10.0,,-77.38,-15.39,-44.18,5.69,,,,,,,,,158.0,Band 13,5230.0,23230.0,10.0,-78.06,-15.77,-44.29,0.48,,,,,,,,,,,,,
144,2022-08-11 14:12:12.200000,-105.004974,39.747143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-80.29,-12.29,-49.43,,,-6.67,5.13,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,3589.0,3CA,,Band 66+Band 2+Band 13,,158.0,Band 2,1000.0,19000.0,10.0,,-73.85,-13.93,-42.85,6.67,,,,,,,,,158.0,Band 13,5230.0,23230.0,10.0,-77.22,-14.51,-44.27,-0.84,,,,,,,,,,0.002,0.002,132.0,132.0
145,2022-08-11 14:12:12.300000,-105.004974,39.747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-78.52,-12.19,-48.94,5.96,,-9.0,8.09,8.0,0.0,,,,,,TM4,3.0,,4.0,,,QPSK,,,5.33,,,,,,0.0,,,,,,21.33,,,,25.0,,,,,,,,,,3589.0,3CA,,Band 66+Band 2+Band 13,,158.0,Band 2,1000.0,19000.0,10.0,,-73.22,-13.25,-42.84,7.26,26.0,64QAM,16.0,,,,100.0,,158.0,Band 13,5230.0,23230.0,10.0,-75.95,-13.93,-43.96,0.8,,,,,,,,,,,,,
146,2022-08-11 14:12:12.400000,-105.004974,39.74715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-75.21,-10.87,-45.86,,-12.89,-13.83,12.3,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,3CA,,Band 66+Band 2+Band 13,,158.0,Band 2,1000.0,19000.0,10.0,,-72.75,-13.35,-42.42,8.4,,,,,,,,,158.0,Band 13,5230.0,23230.0,10.0,-75.85,-13.56,-44.29,1.07,,,,,,,,,,,,,
147,2022-08-11 14:12:12.500000,-105.004982,39.747154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.64,-10.28,-45.21,,,-10.33,11.27,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022-08-11 14:12:12.600000,-105.004982,39.747158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-74.06,-10.28,-46.77,,,-18.0,9.96,10.0,0.0,,,,,,TM4,1.0,,5.0,,,QPSK,,,3.75,,,,,,0.0,,,,,,3.75,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2022-08-11 14:12:12.700000,-105.00499,39.747162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.09,-10.74,-43.9,,,-11.5,12.92,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
150,2022-08-11 14:12:12.800000,-105.00499,39.747166,,,,,,,,,,,10.0,27.0,251.0,28.0,18.0,0.0,0.0,27.0,23.0,56.0,266.0,23.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.87,-10.5,-42.23,,,-19.0,11.78,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2022-08-11 14:12:12.900000,-105.004997,39.747169,-105.005,39.74717,13:12:12,324.0,21.0,21.0,5.62,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.62,-10.7,-39.9,,,-15.11,14.73,10.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,5.2,,,QPSK,,,4.2,,,,,,0.0,,,,,,4.2,,,,0.0,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2022-08-11 14:12:13.000000,-105.005005,39.747173,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-66.83,-9.68,-39.69,,,-23.0,10.35,8.0,7.0,,,,,,TM4,0.0,,,,,,,,,,0.05,0.04,0.02,0.03,,20.0,0.008,0.016,0.007,0.013,,,0.05,0.03,,20.0,0.008,0.016,0.007,0.013,,,,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2022-08-11 14:12:13.100000,-105.005005,39.747181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.53,-10.17,-42.23,,,-15.5,6.87,8.0,2.5,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,15.8,,,64QAM,,2.3,,,,,,,,,,,,2.3,,,,,,,,,,0.003,,0.003,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2022-08-11 14:12:13.200000,-105.005013,39.747185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-71.83,-11.26,-43.04,,,-22.0,7.54,,,1.0,100.0,0.0,0.0,0.0,TM4,,,10.0,10.0,,16QAM,16QAM,,3.0,,,,,,33.33,,,,,,3.0,,,,33.33,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
155,2022-08-11 14:12:13.300000,-105.005013,39.747189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.4,-10.99,-42.76,,,-14.64,5.97,8.5,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2022-08-11 14:12:13.400000,-105.00502,39.747192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.05,-11.5,-41.48,,,-22.0,6.32,10.0,0.0,,,,,,TM4,2.0,,,,12.0,,,16QAM,,2.6,,,,,,16.67,,,,,,2.6,,,,16.67,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2022-08-11 14:12:13.500000,-105.005028,39.7472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.01,-10.76,-40.98,,,-12.83,7.23,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022-08-11 14:12:13.600000,-105.005028,39.747204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.9,-10.86,-41.97,-4.0,,-20.5,8.15,9.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2022-08-11 14:12:13.700000,-105.005035,39.747208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-71.12,-9.96,-43.59,,-19.37,-15.75,5.43,6.33,6.33,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
160,2022-08-11 14:12:13.800000,-105.005035,39.747215,,,,,,,,,,,10.0,27.0,251.0,29.0,18.0,0.0,0.0,25.0,23.0,56.0,266.0,27.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-73.64,-11.83,-44.83,,,-21.0,5.69,,,1.0,100.0,0.0,0.0,0.0,TM4,,,10.0,5.0,,16QAM,QPSK,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022-08-11 14:12:13.900000,-105.005043,39.747219,-105.00504,39.74722,13:12:13,327.0,20.0,20.0,6.53,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.38,-11.43,-41.85,,,-15.83,10.46,10.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2022-08-11 14:12:14.000000,-105.005043,39.747223,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.63,-9.81,-41.7,,,-22.0,12.25,11.0,0.0,,,,,,TM4,2.0,,,,,,,,,,0.05,0.04,0.03,0.03,,,0.008,0.012,0.007,0.011,,,0.05,0.03,,,0.008,0.012,0.007,0.011,,,,0.003,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2022-08-11 14:12:14.100000,-105.005051,39.747227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.46,-10.64,-40.83,,,-16.9,9.78,10.0,0.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,6.0,0.0,,QPSK,QPSK,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2022-08-11 14:12:14.200000,-105.005051,39.747231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-66.67,-10.57,-39.11,,,-23.67,14.56,10.0,7.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
165,2022-08-11 14:12:14.300000,-105.005058,39.747234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-65.02,-10.6,-37.41,,,-18.44,12.48,10.5,3.5,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,15.3,,,16QAM,,2.36,,,,,,,,,,,,2.36,,,,,,,,,,,,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2022-08-11 14:12:14.400000,-105.005058,39.747238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-64.41,-9.31,-38.11,,,-26.0,12.44,10.0,8.0,,,,,,TM4,0.0,,5.0,10.0,,16QAM,16QAM,,3.0,,,,,,25.0,,,,,,3.0,,,,25.0,,,,,,0.002,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2022-08-11 14:12:14.500000,-105.005058,39.747246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.62,-9.82,-40.76,,,-20.0,10.94,11.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,0.003,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2022-08-11 14:12:14.600000,-105.005066,39.74725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.76,-10.38,-41.2,,,-24.5,10.83,9.0,8.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2022-08-11 14:12:14.700000,-105.005066,39.747253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.03,-10.43,-42.3,,,-19.9,9.82,6.0,8.0,,,,,,TM4,0.0,,6.67,10.0,13.0,16QAM,16QAM,64QAM,3.0,2.0,,,,,0.0,,,,,,3.0,2.0,,,0.0,,,,,,0.004,,0.004,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
170,2022-08-11 14:12:14.800000,-105.005074,39.747257,,,,,,,,,,,10.0,27.0,251.0,30.0,18.0,0.0,0.0,25.0,23.0,56.0,266.0,30.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.33,-10.42,-42.25,,,-27.0,10.82,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
