,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
149,2022-08-08 21:19:36.100000,-116.254852,35.106808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.65,-7.65,-65.97,18.13,,7.13,13.7,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2022-08-08 21:19:36.200000,-116.254822,35.106823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.69,-7.67,-65.97,,3.15,7.38,13.85,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2022-08-08 21:19:36.300000,-116.254791,35.106842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.54,-8.16,-65.38,,,10.0,15.84,12.0,0.0,,,,,,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2022-08-08 21:19:36.400000,-116.254761,35.106857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.42,-7.89,-65.53,,,8.17,17.56,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2022-08-08 21:19:36.500000,-116.25473,35.106873,,,,,,,,,,,1.0,35.0,228.0,25.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,34.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.09,-7.48,-65.6,,,11.5,17.52,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
154,2022-08-08 21:19:36.600000,-116.2547,35.106892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.18,-7.39,-65.79,,,10.25,17.24,12.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2022-08-08 21:19:36.700000,-116.254669,35.106907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.27,-7.62,-65.65,,,13.67,17.14,12.0,0.0,,,,,,TM4,1.0,,,,23.6,,,256QAM,,1.17,,,,,,,,,,,,1.17,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2022-08-08 21:19:36.800000,-116.254639,35.106926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.33,-7.68,-65.65,,,10.13,16.35,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.002,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2022-08-08 21:19:36.900000,-116.254608,35.106941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.8,-7.84,-65.88,,,8.63,14.8,11.0,0.0,,,,,,TM4,1.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022-08-08 21:19:37.000000,-116.254578,35.10696,-116.25458,35.10696,19:19:36,55.0,120.0,120.0,33.23,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.37,-7.69,-66.44,,,8.5,14.19,11.0,0.0,,,,,,TM4,2.0,,,,,,,,,,0.06,0.06,0.0,0.02,,,0.005,0.013,0.005,0.011,,,0.06,0.02,,,0.005,0.013,0.005,0.011,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
159,2022-08-08 21:19:37.100000,-116.254547,35.106976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.56,-7.17,-67.28,,,4.0,14.71,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2022-08-08 21:19:37.200000,-116.254517,35.106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.86,-7.61,-66.77,,,11.3,14.1,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.67,,24.0,QPSK,,256QAM,4.0,1.25,,,,,0.0,,,,,,4.0,1.25,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022-08-08 21:19:37.300000,-116.254486,35.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.29,-8.23,-67.0,,,8.63,14.55,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2022-08-08 21:19:37.400000,-116.254456,35.107029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.36,-7.79,-67.58,18.56,,8.7,15.37,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2022-08-08 21:19:37.500000,-116.254425,35.107044,,,,,,,,,,,1.0,35.0,228.0,23.0,3.0,67.0,318.0,31.0,4.0,41.0,296.0,31.0,9.0,9.0,280.0,26.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.16,-7.64,-67.51,,5.35,9.38,13.39,9.0,0.0,,,,,,TM4,1.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
164,2022-08-08 21:19:37.600000,-116.254402,35.107059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.5,-7.72,-67.78,,,12.56,13.45,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2022-08-08 21:19:37.700000,-116.254372,35.107079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.16,-7.97,-67.19,,,10.13,13.85,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2022-08-08 21:19:37.800000,-116.254341,35.107094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.16,-7.76,-67.35,,,9.13,13.98,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2022-08-08 21:19:37.900000,-116.254311,35.107113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.28,-8.04,-66.84,,,13.0,14.38,10.0,0.0,,,,,,TM4,3.0,,,,23.36,,,256QAM,,1.25,,,,,,,,,,,,1.25,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2022-08-08 21:19:38.000000,-116.25428,35.107128,-116.25428,35.10713,19:19:37,55.0,120.0,120.0,33.23,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.4,-7.91,-67.37,,,7.83,14.58,11.0,0.0,,,,,,TM4,3.0,2x2,,,,,,,,,0.06,0.06,0.0,0.02,,,0.006,0.015,0.006,0.013,,,0.06,0.02,,,0.006,0.015,0.006,0.013,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
169,2022-08-08 21:19:38.100000,-116.25425,35.107147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.13,-8.04,-68.02,,,8.67,14.83,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,14.29,,,,,4.0,,,,0.0,14.29,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022-08-08 21:19:38.200000,-116.254219,35.107166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.21,-8.13,-68.05,,,9.13,15.96,12.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022-08-08 21:19:38.300000,-116.254189,35.107182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.69,-8.69,-66.88,,,8.63,14.03,10.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-08 21:19:38.400000,-116.254158,35.107201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.03,-8.26,-67.48,,,11.3,13.5,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022-08-08 21:19:38.500000,-116.254135,35.10722,,,,,,,,,,,1.0,35.0,228.0,21.0,3.0,67.0,318.0,32.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.05,-8.59,-67.36,,,10.5,12.75,10.0,0.0,,,,,,TM4,3.0,,,,23.0,,,256QAM,,1.22,,,,,,,,,,,,1.22,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
174,2022-08-08 21:19:38.600000,-116.254105,35.107239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.88,-8.04,-67.62,,,9.5,13.34,10.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2022-08-08 21:19:38.700000,-116.254074,35.107258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.74,-8.55,-67.05,18.86,,12.38,13.57,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-08 21:19:38.800000,-116.254044,35.107273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.52,-7.97,-67.19,,5.67,13.5,12.55,6.0,4.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-08 21:19:38.900000,-116.254013,35.107292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.44,-8.09,-67.07,,,13.9,14.44,6.0,4.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022-08-08 21:19:39.000000,-116.253983,35.107311,-116.25398,35.10731,19:19:38,53.0,121.0,121.0,33.88,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.33,-7.6,-67.57,,,16.0,14.71,7.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,1.67,,,QPSK,,,4.0,,0.06,0.06,0.0,0.03,0.0,14.29,0.006,0.017,0.006,0.014,4.0,,0.06,0.03,0.0,14.29,0.006,0.017,0.006,0.014,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
179,2022-08-08 21:19:39.100000,-116.253952,35.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.41,-7.64,-67.58,,,14.1,12.52,8.0,6.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022-08-08 21:19:39.200000,-116.253922,35.107346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.65,-7.93,-67.49,,,14.0,10.91,6.0,5.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022-08-08 21:19:39.300000,-116.253891,35.107365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.92,-8.24,-67.57,,,16.0,9.63,5.0,4.0,,,,,,TM4,0.0,,5.33,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-08 21:19:39.400000,-116.25386,35.107384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.84,-8.24,-67.52,,,14.5,9.37,5.0,3.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,19.2,,,256QAM,,1.54,,,,,,33.33,,,,,,1.54,,,,33.33,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022-08-08 21:19:39.500000,-116.25383,35.107399,,,,,,,,,,,1.0,35.0,228.0,21.0,3.0,67.0,318.0,32.0,4.0,41.0,296.0,31.0,9.0,9.0,280.0,29.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.21,-8.31,-67.74,,,15.3,7.89,4.0,3.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
184,2022-08-08 21:19:39.600000,-116.253799,35.107418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.95,-8.22,-68.57,,,15.57,9.04,6.0,1.5,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022-08-08 21:19:39.700000,-116.253769,35.107437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.06,-8.03,-68.85,,,16.0,10.18,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022-08-08 21:19:39.800000,-116.253738,35.107456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.47,-8.57,-68.81,,,14.56,7.85,7.0,0.0,,,,,,TM4,2.0,,,,18.5,,,64QAM,,1.6,,,,,,14.29,,,,,,1.6,,,,14.29,,,,,0.002,0.003,0.002,0.003,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022-08-08 21:19:39.900000,-116.253708,35.107471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.72,-8.8,-68.91,,,13.88,8.17,8.0,0.0,,,,,,TM4,2.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,50.0,,,,,4.0,,,,0.0,50.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-08 21:19:40.000000,-116.253677,35.107491,-116.25368,35.10749,19:19:39,52.0,123.0,123.0,33.88,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.13,-9.14,-69.01,19.4,,13.9,7.61,,,1.0,100.0,0.0,0.0,0.0,TM4,,2x2,,,,,,,,,0.06,0.06,0.0,0.03,,,0.005,0.013,0.005,0.011,,,0.06,0.03,,,0.005,0.013,0.005,0.011,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
189,2022-08-08 21:19:40.100000,-116.253647,35.10751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.45,-9.49,-68.71,,11.7,13.13,6.21,8.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022-08-08 21:19:40.200000,-116.253616,35.107529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.99,-9.58,-69.08,,,13.25,5.14,5.5,0.0,,,,,,TM4,0.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022-08-08 21:19:40.300000,-116.253586,35.107548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.94,-9.11,-70.35,,,13.7,7.5,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-08 21:19:40.400000,-116.253555,35.107567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.2,-8.72,-70.71,,,13.88,8.9,6.0,3.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-08 21:19:40.500000,-116.253525,35.107586,,,,,,,,,,,1.0,35.0,228.0,23.0,3.0,67.0,318.0,27.0,4.0,41.0,296.0,30.0,9.0,9.0,280.0,30.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.03,-9.08,-70.49,,,12.5,7.59,6.0,4.0,,,,,,TM4,0.0,,3.33,,21.0,16QAM,,256QAM,4.0,1.42,,,,,0.0,,,,,,4.0,1.42,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
194,2022-08-08 21:19:40.600000,-116.253502,35.107605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.49,-8.53,-71.47,,,13.88,8.18,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022-08-08 21:19:40.700000,-116.253471,35.107624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.82,-8.89,-71.43,,,12.38,9.15,5.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
