TIME_STAMP,Lon,Lat,LTE KPI CA Type,LTE KPI UL CA Type,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,LTE KPI PCell M(Tx) x N(Rx) Ant,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(DL)[MHz],Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(UL)[MHz]
2022-08-08 11:34:07.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:07.700000,-118.236801,34.058800,NonCA,NonCA,,,,,4.326,0.136,269839,8480,1955.00,1875.00
2022-08-08 11:34:07.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:07.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:08.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.200000,-118.236801,34.058800,NonCA,NonCA,,,,,2.043,0.071,127663,4413,1955.00,1875.00
2022-08-08 11:34:08.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.700000,-118.236801,34.058800,NonCA,,,,,,20.680,0.114,1295100,7138,1955.00,1875.00
2022-08-08 11:34:08.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:08.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:09.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.200000,-118.236801,34.058800,NonCA,,,,,,0.476,0.069,29721,4304,1955.00,1875.00
2022-08-08 11:34:09.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.700000,-118.236801,34.058800,NonCA,NonCA,,,,,0.349,0.081,21787,5038,1955.00,1875.00
2022-08-08 11:34:09.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:09.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.000000,-118.236801,34.058800,NonCA,,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:10.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.200000,-118.236801,34.058800,NonCA,NonCA,,,,,0.120,0.031,7531,1950,1955.00,1875.00
2022-08-08 11:34:10.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.589264,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:34:10.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.700000,-118.236801,34.058800,NonCA,NonCA,,,,,0.179,0.111,11171,6946,1955.00,1875.00
2022-08-08 11:34:10.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:10.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:11.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.200000,-118.236801,34.058800,NonCA,NonCA,,,,,0.169,0.052,10571,3286,1955.00,1875.00
2022-08-08 11:34:11.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.700000,-118.236801,34.058800,NonCA,NonCA,,,,,3.104,0.111,193608,6942,1955.00,1875.00
2022-08-08 11:34:11.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:11.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:12.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.200000,-118.236801,34.058800,NonCA,NonCA,,,,,19.153,0.216,1197058,13476,1955.00,1875.00
2022-08-08 11:34:12.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.700000,-118.236801,34.058800,NonCA,NonCA,,,,,19.900,0.191,1246217,11956,1955.00,1875.00
2022-08-08 11:34:12.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:12.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:13.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.200000,-118.236801,34.058800,NonCA,NonCA,,,,,21.977,0.151,1370815,9445,1955.00,1875.00
2022-08-08 11:34:13.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.700000,-118.236801,34.058800,NonCA,NonCA,,,,,20.066,0.147,1256636,9194,1955.00,1875.00
2022-08-08 11:34:13.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:13.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:14.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.200000,-118.236801,34.058800,NonCA,NonCA,,,,,28.716,0.159,1791180,9897,1955.00,1875.00
2022-08-08 11:34:14.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.700000,-118.236801,34.058800,NonCA,NonCA,,,,,28.938,0.139,1812257,8719,1955.00,1875.00
2022-08-08 11:34:14.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:14.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:15.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.200000,-118.236801,34.058800,NonCA,NonCA,,,,,26.444,0.164,1652749,10229,1955.00,1875.00
2022-08-08 11:34:15.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.700000,-118.236801,34.058800,NonCA,NonCA,,,,,9.985,0.136,622822,8494,1955.00,1875.00
2022-08-08 11:34:15.724121,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:34:15.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:15.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:16.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.200000,-118.236801,34.058800,NonCA,NonCA,,,,,17.068,0.175,1066749,10961,1955.00,1875.00
2022-08-08 11:34:16.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.700000,-118.236801,34.058800,NonCA,NonCA,,,,,33.708,0.153,2106767,9589,1955.00,1875.00
2022-08-08 11:34:16.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:16.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:17.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.200000,-118.236801,34.058800,NonCA,NonCA,,,,,32.875,0.156,2054675,9735,1955.00,1875.00
2022-08-08 11:34:17.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.700000,-118.236801,34.058800,NonCA,NonCA,,,,,23.978,0.162,1498653,10104,1955.00,1875.00
2022-08-08 11:34:17.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:17.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:18.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.200000,-118.236801,34.058800,NonCA,NonCA,,,,,14.369,0.143,898043,8928,1955.00,1875.00
2022-08-08 11:34:18.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.700000,-118.236801,34.058800,NonCA,NonCA,,,,,1.503,0.170,94146,10651,1955.00,1875.00
2022-08-08 11:34:18.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:18.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:19.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.502,0.156,93673,9700,1955.00,1875.00
2022-08-08 11:34:19.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.700000,-118.236801,34.058800,NonCA,NonCA,,,,,1.452,0.191,90724,11942,1955.00,1875.00
2022-08-08 11:34:19.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:19.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:20.100000,-118.236801,34.058800,NonCA,,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.534,0.129,96274,8080,1955.00,1875.00
2022-08-08 11:34:20.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.700000,-118.236801,34.058800,NonCA,NonCA,,,,,12.393,0.160,773029,9982,1955.00,1875.00
2022-08-08 11:34:20.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:20.849769,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:34:20.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:21.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.200000,-118.236801,34.058800,NonCA,NonCA,,,,,10.853,0.169,676960,10570,1955.00,1875.00
2022-08-08 11:34:21.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.700000,-118.236801,34.058800,NonCA,NonCA,,,,,2.277,0.140,142306,8756,1955.00,1875.00
2022-08-08 11:34:21.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:21.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:22.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.200000,-118.236801,34.058800,NonCA,,,,,,0.745,0.161,46552,10034,1955.00,1875.00
2022-08-08 11:34:22.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.700000,-118.236801,34.058800,NonCA,NonCA,,,,,0.576,0.133,36003,8339,1955.00,1875.00
2022-08-08 11:34:22.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:22.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:23.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.200000,-118.236801,34.058800,NonCA,NonCA,,,,,0.576,0.130,35983,8106,1955.00,1875.00
2022-08-08 11:34:23.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.700000,-118.236801,34.058800,NonCA,NonCA,,,,,3.726,0.141,232885,8815,1955.00,1875.00
2022-08-08 11:34:23.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:23.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:24.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.200000,-118.236801,34.058800,NonCA,NonCA,,,,,5.547,0.151,346688,9440,1955.00,1875.00
2022-08-08 11:34:24.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.700000,-118.236801,34.058800,NonCA,NonCA,,,,,2.155,0.168,134699,10510,1955.00,1875.00
2022-08-08 11:34:24.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:24.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:25.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.277,0.152,79794,9516,1955.00,1875.00
2022-08-08 11:34:25.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.700000,-118.236801,34.058800,NonCA,NonCA,,,,,1.149,0.175,71792,10929,1955.00,1875.00
2022-08-08 11:34:25.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:25.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:26.037140,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:34:26.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.159,0.124,72426,7773,1955.00,1875.00
2022-08-08 11:34:26.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.700000,-118.236801,34.058800,NonCA,NonCA,,,,,1.148,0.154,71767,9603,1955.00,1875.00
2022-08-08 11:34:26.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:26.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:27.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.172,0.133,73263,8296,1955.00,1875.00
2022-08-08 11:34:27.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.700000,-118.236801,34.058800,NonCA,NonCA,,,,,1.137,0.128,71092,7988,1955.00,1875.00
2022-08-08 11:34:27.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:27.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:28.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.200000,-118.236801,34.058800,NonCA,NonCA,,,,,1.107,0.153,69308,9612,1955.00,1875.00
2022-08-08 11:34:28.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.700000,-118.236801,34.058800,NonCA,NonCA,,,,,3.880,0.130,242033,8100,1955.00,1875.00
2022-08-08 11:34:28.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:28.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:29.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.200000,-118.236801,34.058800,NonCA,NonCA,,,,,13.235,0.169,828863,10614,1955.00,1875.00
2022-08-08 11:34:29.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.500000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.700000,-118.236801,34.058800,NonCA,NonCA,,,,,8.411,0.126,524648,7840,1955.00,1875.00
2022-08-08 11:34:29.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:29.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.000000,-118.236801,34.058800,NonCA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:34:30.100000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.200000,-118.236801,34.058800,NonCA,NonCA,,,,,0.234,0.182,14615,11359,1955.00,1875.00
2022-08-08 11:34:30.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.400000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.500000,-118.236801,34.058800,NonCA,,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.600000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.700000,-118.236801,34.058800,NonCA,NonCA,,,,,0.223,0.143,13938,8925,1955.00,1875.00
2022-08-08 11:34:30.800000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:34:30.900000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
