,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
56,2022-08-10 16:33:06.200000,-111.452049,40.790424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-100.24,-10.59,13.99,0.0,-100.24,-10.59,Serving Beam,118.83,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,40.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,18.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.41,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.246,0.643,,,,,DL NonCA,UL NonCA,40.0,0.0,,,0.41,0.643,0.246,0.643,,,,
57,2022-08-10 16:33:06.300000,-111.452026,40.790447,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-87.38,-7.94,-60.63,,0.0,-5.0,24.5,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-100.43,-10.58,17.78,0.0,-100.43,-10.58,Serving Beam,119.14,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,8.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,17.33,21.0,21.0,8.0,10.67,,3.0,3.0,,0.296,0.334,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.148,0.334,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.296,0.334,0.148,0.334,,,,
58,2022-08-10 16:33:06.400000,-111.452003,40.790466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,19.09,,,,,120.0,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,50.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.293,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.146,0.643,,,,,,UL NonCA,50.0,0.0,,,0.293,0.643,0.146,0.643,,,,
59,2022-08-10 16:33:06.500000,-111.451981,40.790489,-111.45198,40.79049,15:33:05,42.0,108.0,108.0,31.76,1.0,2.0,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-99.84,-10.53,20.19,0.0,-99.84,-10.53,Serving Beam,119.86,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,9.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.203,0.393,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.203,0.393,0.052,0.007,3287.0,414.0,DL NonCA,UL NonCA,0.0,0.0,,,0.203,0.393,0.203,0.393,0.004,0.008,0.003,0.008
60,2022-08-10 16:33:06.600000,-111.451958,40.790508,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.88,-7.44,-62.5,,,-6.0,29.7,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,20.5,,,,,119.0,,,,,,,,,,,,,,20.0,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
61,2022-08-10 16:33:06.700000,-111.451935,40.790527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-98.07,-10.46,21.42,0.0,-98.07,-10.46,Serving Beam,118.29,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,7.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.211,0.345,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.14,0.345,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.211,0.345,0.14,0.345,,,,
62,2022-08-10 16:33:06.800000,-111.451904,40.790546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-96.68,-10.39,22.07,0.0,-96.68,-10.39,Serving Beam,116.5,2.0,0.0,100.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.126,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.126,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.126,0.643,0.126,0.643,,,,
63,2022-08-10 16:33:06.900000,-111.451881,40.790565,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-87.38,-8.25,-59.19,,,-5.0,28.9,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-94.93,-10.37,23.09,0.0,-94.93,-10.37,Serving Beam,114.5,2.0,0.0,100.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,4.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.219,0.383,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.146,0.383,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.219,0.383,0.146,0.383,,,,
64,2022-08-10 16:33:07.000000,-111.451859,40.790585,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.001,0.0,0.001,,,0.0,0.0,,,0.0,0.001,0.0,0.001,,,,,,,,,,,,,,,,30kHz,,,,,,21.55,,,,,114.0,2.0,0.0,100.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,19.5,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,0.09,3.0,3.0,0.43,0.135,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.135,0.643,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,0.0,0.0,0.09,0.43,0.135,0.643,0.135,0.643,0.003,0.003,0.004,0.003
65,2022-08-10 16:33:07.100000,-111.451836,40.790604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-95.13,-10.36,21.41,0.0,-95.13,-10.36,Serving Beam,114.0,,,,,,,,,,,,,,20.0,,,,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,17.0,17.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.0,0.151,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.151,,,,,DL NonCA,UL NonCA,,0.0,,,0.0,0.151,0.0,0.151,,,,
66,2022-08-10 16:33:07.200000,-111.451813,40.790623,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.45,-7.34,-60.21,,,0.5,29.42,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,24.0,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.0,0.0,0.0,,NonCA,NonCA,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-95.23,-10.35,20.21,0.0,-95.23,-10.35,Serving Beam,114.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,3.0,,25.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,18.5,21.0,21.0,8.0,10.67,,3.0,3.0,,0.236,0.641,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.174,0.641,,,,,DL NonCA,UL NonCA,25.0,0.0,,,0.236,0.641,0.174,0.641,,,,
67,2022-08-10 16:33:07.300000,-111.451782,40.790642,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.21,-6.88,-59.71,,,-8.0,30.0,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,17.34,,,,,114.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,3.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.179,0.268,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.179,0.268,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.179,0.268,0.179,0.268,,,,
68,2022-08-10 16:33:07.400000,-111.451759,40.790661,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.94,-7.88,-60.19,,,,28.5,,,2.0,0.0,100.0,0.0,0.0,TM4,,,0.0,,QPSK,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-96.22,-10.39,18.5,0.0,-96.22,-10.39,Serving Beam,114.71,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,0.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.083,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.083,0.643,,,,,,UL NonCA,0.0,0.0,,,0.083,0.643,0.083,0.643,,,,
69,2022-08-10 16:33:07.500000,-111.451736,40.79068,-111.45174,40.79068,15:33:06,45.0,111.0,111.0,29.27,1.0,2.0,,,,,,,,,,,,,,8.0,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,19.75,,,,,115.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.359,0.208,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.179,0.208,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,50.0,0.0,,,0.359,0.208,0.179,0.208,0.004,0.005,0.004,0.004
70,2022-08-10 16:33:07.600000,-111.451706,40.790703,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-95.74,-10.39,20.93,0.0,-95.74,-10.39,Serving Beam,114.33,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,4.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.393,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.196,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.393,0.643,0.196,0.643,,,,
71,2022-08-10 16:33:07.700000,-111.451683,40.790722,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,30kHz,,,,,,22.4,,,,,113.43,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,2.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.168,0.402,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.084,0.402,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.168,0.402,0.084,0.402,,,,
72,2022-08-10 16:33:07.800000,-111.451653,40.790745,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.69,-7.81,-60.19,,,-8.0,26.4,14.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-93.82,-10.36,25.28,0.0,-93.82,-10.36,Serving Beam,111.71,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,19.13,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.084,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.084,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.084,0.643,0.084,0.643,,,,
73,2022-08-10 16:33:07.900000,-111.45163,40.790764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-92.45,-10.38,25.42,0.0,-92.45,-10.38,Serving Beam,111.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,18.35,0.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.393,0.208,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.196,0.208,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.393,0.208,0.196,0.208,,,,
74,2022-08-10 16:33:08.000000,-111.451599,40.790787,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,2.0,,QPSK,,8.0,,0.01,0.01,0.0,,0.0,,0.0,,0.0,,8.0,,0.01,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,30kHz,,,,,,27.02,,,,,110.67,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,18.0,,13.17,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,0.13,3.0,3.0,0.51,0.363,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.181,0.643,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,50.0,0.0,0.13,0.51,0.363,0.643,0.181,0.643,0.003,0.003,0.003,0.003
75,2022-08-10 16:33:08.100000,-111.451576,40.790806,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-90.56,-10.36,27.16,0.0,-90.56,-10.36,Serving Beam,109.14,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,16.83,-2.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.163,0.379,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.081,0.379,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.163,0.379,0.081,0.379,,,,
76,2022-08-10 16:33:08.200000,-111.451553,40.790825,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.81,-7.94,-60.13,,,-8.0,26.1,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,29.29,,,,,108.0,2.0,0.0,100.0,0.0,0.0,14.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,15.0,,,66.67,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,20.0,20.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.615,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.205,0.643,,,,,DL NonCA,UL NonCA,66.67,0.0,,,0.615,0.643,0.205,0.643,,,,
77,2022-08-10 16:33:08.300000,-111.451523,40.790848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-88.87,-10.35,28.94,0.0,-88.87,-10.35,Serving Beam,107.14,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,14.51,-4.0,,66.67,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,22.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.269,0.417,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.09,0.417,,,,,DL NonCA,UL NonCA,66.67,0.0,,,0.269,0.417,0.09,0.417,,,,
