TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 14:16:34.700000,-95.823357,41.197952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-85.74,-7.39,-61.38,,,-3.33,16.22,,,2,0.00,100.00,0.00,0.00,TM4,,,8.50,,,64QAM,,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,0.000,,0.000,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:34.800000,-95.823357,41.197983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-85.72,-7.67,-60.99,,,-4.00,15.87,12.50,3.50,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.005,381,324
2022-08-12 14:16:34.900000,-95.823357,41.198017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-86.17,-8.57,-60.19,,,-11.00,15.17,11.00,6.50,,,,,,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,0.021,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.000000,-95.823357,41.198048,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,218,Band 5,2600,20600,10,-86.18,-8.00,-60.89,,,-11.00,15.87,,,1,100.00,0.00,0.00,0.00,TM4,,,9.50,12.00,,64QAM,16QAM,,6.00,,0.24,0.24,0.07,0.03,0.00,0.00,0.065,0.016,0.065,0.016,6.00,,0.24,0.03,0.00,0.00,0.065,0.016,0.065,0.016,,,,,,NonCA,,Band 5,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.100000,-95.823357,41.198078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-85.28,-9.16,-58.51,,,-4.88,15.73,14.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.200000,-95.823357,41.198109,,,,,,,,,,,10,23.000,261.000,30.000,18,77.000,346.000,27.000,23,51.000,275.000,22.000,24,12.000,140.000,21.000,,,,,,218,Band 5,2600,20600,10,-85.04,-8.18,-59.58,,,-5.50,15.49,14.00,0.00,1,100.00,0.00,0.00,0.00,TM4,7,,,,19.82,,,64QAM,,2.09,,,,,,,,,,,,2.09,,,,,,,,,,,,,,NonCA,NonCA,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.300000,-95.823357,41.198139,-95.823360,41.198140,14:16:35,0,126,126.00,34.51,1,2,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-85.11,-7.78,-60.09,,,-13.00,15.79,14.00,0.00,,,,,,TM4,7,,9.25,,,64QAM,,,3.75,,,,,,0.00,,,,,,3.75,,,,0.00,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.009,987,536
2022-08-12 14:16:35.400000,-95.823357,41.198174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-84.94,-8.30,-59.38,,,-6.67,15.94,14.00,0.00,1,100.00,0.00,0.00,0.00,TM4,7,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.009,,0.009,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.500000,-95.823357,41.198204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-84.44,-7.91,-58.99,,,-14.00,15.66,14.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.600000,-95.823357,41.198238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-85.84,-9.80,-58.20,,,-14.00,14.78,14.00,0.00,,,,,,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.700000,-95.823357,41.198273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-88.81,-8.91,-60.95,,,-8.40,12.78,12.00,9.00,2,0.00,100.00,0.00,0.00,TM4,8,,5.50,,23.25,16QAM,,256QAM,3.00,2.00,,,,,0.00,,,,,,3.00,2.00,,,0.00,,,,,,0.002,0.008,0.002,,,NonCA,NonCA,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:35.800000,-95.823349,41.198303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.47,-10.72,-60.22,,,-13.50,11.74,10.50,8.00,,,,,,TM4,8,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010,0.005,651,324
2022-08-12 14:16:35.900000,-95.823349,41.198338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-89.27,-10.40,-59.98,4.86,,-12.00,11.90,10.00,6.00,,,,,,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,0.017,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.000000,-95.823349,41.198372,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(4CA),,,,LTE Qualcomm,218,Band 5,2600,20600,10,-87.75,-9.29,-60.29,,-11.27,-5.14,12.37,,,1,100.00,0.00,0.00,0.00,TM4,,4x2,12.50,,,64QAM,,,6.00,,0.92,0.92,0.65,0.06,0.00,,0.469,0.045,0.469,0.045,6.00,,0.94,0.06,0.00,,0.480,0.045,0.480,0.045,,,,,,NonCA,,Band 5,20.00,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,,0.004,0.004,,,,,,,,,,,,,,,,,,,4x4,,,,,,0.01,0.01,0.01,,0.008,0.008,,,,
2022-08-12 14:16:36.100000,-95.823349,41.198406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-86.71,-9.99,-58.49,,,-8.00,13.60,13.50,0.00,,,,,,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.200000,-95.823349,41.198437,,,,,,,,,,,10,23.000,261.000,33.000,18,77.000,346.000,28.000,23,51.000,275.000,25.000,24,12.000,140.000,21.000,,,,,,218,Band 5,2600,20600,10,-86.76,-10.38,-58.52,,,-3.40,12.98,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,9.25,,,64QAM,,,3.75,,,,,,0.00,,,,,,3.75,,,,0.00,,,,,,0.011,,0.002,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.300000,-95.823349,41.198471,-95.823350,41.198470,14:16:36,0,125,125.00,36.74,1,2,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.68,-9.72,-59.91,,,-13.00,12.79,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.006,329,366
2022-08-12 14:16:36.400000,-95.823349,41.198502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.79,-10.24,-59.38,,,-5.00,13.04,13.00,0.00,,,,,,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.011,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.500000,-95.823349,41.198532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.56,-9.05,-60.27,,,-7.38,13.24,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,7.50,,22.00,QPSK,,256QAM,4.50,2.00,,,,,0.00,0.00,,,,,4.50,2.00,,,0.00,0.00,,,,,,,,,,NonCA,NonCA,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.600000,-95.823349,41.198563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.17,-8.95,-59.79,,,-8.00,12.98,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.700000,-95.823349,41.198593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.29,-10.04,-58.76,,-13.46,-6.56,13.13,11.00,4.67,2,0.00,100.00,0.00,0.00,TM4,8,,,,21.10,,,256QAM,,2.10,,,,,,0.00,,,,,,2.10,,,,0.00,,,,,0.140,,0.139,,,NonCA,NonCA,Band 5,,,,,,,,,,,10.00,14.00,2,0.00,100.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,,,,,9.00,13.00,2,0.00,100.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,
2022-08-12 14:16:36.800000,-95.823349,41.198624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.63,-9.72,-59.71,,,-6.50,13.96,15.00,7.50,2,0.00,100.00,0.00,0.00,TM4,8,,12.96,12.45,18.11,64QAM,16QAM,64QAM,20.17,2.22,,,,,0.00,0.00,,,,,16.90,2.22,,,0.00,0.00,,,,,,,,,,4CA,NonCA,Band 5+Band 66+Band 66+Band 2,,218,Band 66,67011,132547,5,-76.72,-7.07,-55.64,15.91,,,,,,,,,,,17.00,64QAM,3.00,,,,0.00,,,218,Band 66,66586,132122,10,-79.55,-8.82,-53.76,13.86,,,,,,,,,,,15.00,21.00,16QAM,64QAM,6.00,,,,0.00,,,0.512,0.047,31936,2951
2022-08-12 14:16:36.900000,-95.823349,41.198658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-87.30,-9.94,-58.93,,,-8.29,13.74,15.00,0.00,2,0.00,100.00,0.00,0.00,TM4,7,,,,22.00,,,256QAM,,2.33,,,,,,,,,,,,2.33,,,,,,,,,0.891,,0.890,,,4CA,NonCA,Band 5+Band 66+Band 66+Band 2,,218,Band 66,67011,132547,5,-76.55,-6.15,-55.34,16.24,15.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,218,Band 66,66586,132122,10,-80.65,-8.49,-55.18,12.58,9.00,13.00,2,0.00,100.00,0.00,0.00,TM4,8,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.000000,-95.823349,41.198689,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(4CA),,,,LTE Qualcomm,218,Band 5,2600,20600,10,-88.31,-11.62,-57.92,,,-12.75,12.74,10.00,8.00,,,,,,TM4,8,4x2,,,,,,,,,0.13,0.12,0.05,0.04,,0.00,0.029,0.029,0.026,0.029,,,0.22,0.04,,0.00,0.107,0.029,0.037,0.029,,,,,,4CA,,Band 5+Band 66+Band 66+Band 2,10.00,218,Band 66,67011,132547,5,-76.77,-5.83,-56.08,17.20,,,,,,,,,,,,,,,,,,,,218,Band 66,66586,132122,10,-81.26,-8.59,-55.44,12.62,,,,,,,,,,,,,,,,0.09,0.09,0.09,,0.078,0.011,,,,
2022-08-12 14:16:37.100000,-95.823349,41.198719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-88.63,-11.49,-57.88,5.06,,-15.00,12.74,10.00,8.00,,,,,,TM4,8,,7.00,19.00,,QPSK,64QAM,,3.00,,,,,,20.00,,,,,,3.00,,,,20.00,,,,,,,0.020,,,,3CA,,Band 5+Band 66+Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 66,66586,132122,10,-81.59,-8.76,-55.49,12.30,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.200000,-95.823349,41.198750,,,,,,,,,,,10,23.000,261.000,37.000,18,77.000,346.000,28.000,23,51.000,275.000,32.000,24,12.000,140.000,23.000,,,,,,218,Band 5,2600,20600,10,-88.91,-10.35,-59.13,,-14.00,-5.94,12.44,10.00,8.00,,,,,,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,3CA,,Band 5+Band 66+Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 66,66586,132122,10,-81.54,-8.22,-56.24,12.49,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.300000,-95.823349,41.198780,-95.823350,41.198780,14:16:37,0,124,124.00,34.51,1,2,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-89.99,-11.22,-59.54,,,-5.93,11.91,10.00,8.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CA,,Band 5+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 66,66586,132122,10,-81.44,-8.40,-56.06,13.57,,,,,,,,,,,,,,,,,,,,,,0.006,0.005,381,324
2022-08-12 14:16:37.400000,-95.823349,41.198811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.89,-11.65,-60.37,,,-7.25,12.01,10.00,8.00,,,,,,TM4,8,,5.67,10.00,,QPSK,16QAM,,3.50,,,,,,0.00,0.00,,,,,20.00,,,,0.00,0.00,,,,,0.021,,0.021,,,2CA,,Band 5+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 66,66586,132122,10,-80.94,-11.88,-52.13,13.70,,,,,,,,,,,10.00,16.50,64QAM,64QAM,16.50,,,,0.00,,,,,,
2022-08-12 14:16:37.500000,-95.823349,41.198841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-92.29,-11.36,-61.46,,,-8.50,11.26,10.00,7.00,,,,,,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.600000,-95.823349,41.198872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-93.24,-10.38,-63.90,,,0.33,10.66,,,2,0.00,100.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.022,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.700000,-95.823349,41.198902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-91.81,-11.43,-61.92,,,-1.10,11.59,10.00,6.50,2,0.00,100.00,0.00,0.00,TM4,8,,8.50,6.00,22.22,64QAM,QPSK,256QAM,3.75,2.00,,,,,0.00,,,,,,3.75,2.00,,,0.00,,,,,,0.002,,,,,NonCA,NonCA,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:37.800000,-95.823349,41.198936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-91.11,-10.28,-61.72,,,-8.00,12.37,10.00,6.50,,,,,,TM4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.007,928,418
2022-08-12 14:16:37.900000,-95.823341,41.198967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.16,-9.66,-60.91,,,-9.00,11.89,,,2,0.00,100.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,0.009,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:38.000000,-95.823341,41.198997,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,218,Band 5,2600,20600,10,-89.71,-10.48,-60.06,,,-1.70,11.30,10.00,9.00,,,,,,TM4,15,,,,,,,,,,0.44,0.44,0.29,0.03,,16.67,0.147,0.022,0.147,0.020,,,0.44,0.03,,16.67,0.147,0.022,0.147,0.020,,,,,,NonCA,,Band 5,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:38.100000,-95.823341,41.199028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-89.66,-9.18,-60.84,,,-3.85,12.52,10.00,8.00,2,0.00,100.00,0.00,0.00,TM4,15,,5.00,10.00,,16QAM,16QAM,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:38.200000,-95.823341,41.199059,,,,,,,,,,,10,23.000,261.000,36.000,18,77.000,346.000,29.000,23,51.000,275.000,32.000,24,12.000,140.000,23.000,,,,,,218,Band 5,2600,20600,10,-90.24,-8.61,-61.57,,,-11.00,12.44,11.00,9.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,0.021,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:38.300000,-95.823341,41.199089,-95.823340,41.199090,14:16:38,1,124,124.00,34.52,1,2,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.30,-9.23,-60.91,,,-10.00,11.90,10.00,9.00,,,,,,TM4,15,,9.00,13.00,23.33,64QAM,16QAM,256QAM,6.00,2.00,,,,,0.00,,,,,,6.00,2.00,,,0.00,,,,,,,,,,,NonCA,NonCA,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010,0.005,651,324
2022-08-12 14:16:38.400000,-95.823341,41.199120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.31,-11.22,-60.78,,,,10.70,10.00,9.00,,,,,,TM4,15,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:16:38.500000,-95.823341,41.199150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Band 5,2600,20600,10,-90.88,-7.88,-63.88,6.75,,-10.00,8.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
