TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 19:30:58.500000,-100.888992,41.121792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-97.04,-9.40,-70.21,,7.74,13.59,13.37,10.00,2,0.00,100.00,0.00,0.00,TM3,,15.41,15.41,21.83,16QAM,16QAM,16QAM,12.53,6.58,,,,,13.51,0.00,,,,,12.53,6.87,,,13.51,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075
2022-08-11 19:30:58.600000,-100.888947,41.121784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-100.66,-9.39,-73.55,20.36,11.90,13.23,10.25,7.67,2,0.00,100.00,0.00,0.00,TM3,,13.38,13.03,21.25,16QAM,16QAM,16QAM,15.93,9.00,,,,,11.96,14.29,,,,,15.93,9.00,,,11.96,14.29,,,,,1.793,0.236,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:58.700000,-100.888908,41.121777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-97.02,-8.78,-70.69,,,10.69,13.57,9.00,2,0.00,100.00,0.00,0.00,TM3,,13.36,12.68,21.10,16QAM,16QAM,16QAM,14.61,8.20,,,,,4.35,0.00,,,,,14.61,8.50,,,4.35,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:58.800000,-100.888863,41.121769,-100.888860,41.121770,19:30:59,104,130,130.00,36.33,1,2,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-94.30,-8.88,-68.32,,8.16,9.16,13.93,10.00,2,0.00,100.00,0.00,0.00,TM3,,13.15,13.48,23.73,16QAM,16QAM,16QAM,16.23,3.73,,,,,0.00,0.00,,,,,14.54,3.77,,,0.00,0.00,,,,,2.268,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:58.900000,-100.888817,41.121761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-94.02,-8.41,-68.59,,,10.94,13.60,9.00,2,0.00,100.00,0.00,0.00,TM3,,13.78,13.78,23.83,16QAM,16QAM,16QAM,15.52,4.33,,,,,0.00,0.00,,,,,15.52,4.33,,,0.00,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112,0.225,131990,14065,
2022-08-11 19:30:59.000000,-100.888779,41.121754,,,,,,,,,,,1,38.000,288.000,17.000,3,19.000,310.000,25.000,4,0.000,0.000,26.000,10,29.000,129.000,34.000,LTE,,,,LTE Qualcomm,234,Band 2,1150,19150,10,10,-96.40,-8.36,-70.86,,6.50,11.23,11.90,9.00,2,0.00,100.00,0.00,0.00,TM3,2x4,13.74,13.74,23.64,16QAM,16QAM,16QAM,17.17,4.29,4.30,4.29,4.29,0.69,0.00,0.00,2.399,0.312,2.389,0.312,17.17,4.29,4.30,0.69,0.00,0.00,2.399,0.312,2.389,0.312,,,,,50,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.173
2022-08-11 19:30:59.100000,-100.888733,41.121746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-96.28,-9.73,-69.41,19.88,6.86,9.56,11.55,9.00,2,0.00,100.00,0.00,0.00,TM3,,14.68,14.05,23.60,16QAM,16QAM,16QAM,15.00,6.70,,,,,0.00,0.00,,,,,14.85,6.70,,,0.00,0.00,,,,,2.307,,0.000,0.237,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.200000,-100.888687,41.121738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.90,-8.63,-70.15,,,11.52,12.40,9.00,2,0.00,100.00,0.00,0.00,TM3,,14.22,14.22,22.83,16QAM,16QAM,16QAM,16.61,6.67,,,,,0.00,0.00,,,,,16.61,6.67,,,0.00,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.300000,-100.888641,41.121727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.23,-9.13,-69.13,20.74,,11.57,11.78,9.00,2,0.00,100.00,0.00,0.00,TM3,,14.73,14.73,23.71,16QAM,16QAM,16QAM,17.26,4.57,,,,,4.35,0.00,,,,,17.26,4.57,,,4.35,0.00,,,,,2.037,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.400000,-100.888603,41.121719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.47,-9.13,-69.34,,6.37,10.07,11.68,9.67,2,0.00,100.00,0.00,0.00,TM3,,15.24,14.61,23.50,16QAM,16QAM,16QAM,14.85,4.79,,,,,0.00,0.00,,,,,14.13,4.79,,,0.00,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.198,0.253,137089,15797,
2022-08-11 19:30:59.500000,-100.888557,41.121712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.85,-8.67,-70.14,,,8.10,12.09,10.00,2,0.00,100.00,0.00,0.00,TM3,,15.64,14.82,22.50,16QAM,16QAM,16QAM,15.00,10.00,,,,,2.22,0.00,,,,,15.00,10.00,,,2.22,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132
2022-08-11 19:30:59.593735,-100.888519,41.121704,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.600000,-100.888512,41.121704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.54,-8.28,-70.21,,5.16,9.38,12.36,10.00,2,0.00,100.00,0.00,0.00,TM3,,14.65,14.65,23.00,16QAM,16QAM,16QAM,15.52,8.70,,,,,0.00,0.00,,,,,15.52,8.70,,,0.00,0.00,,,,,2.303,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.700000,-100.888474,41.121696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.53,-8.79,-69.65,,,11.65,11.88,9.00,2,0.00,100.00,0.00,0.00,TM3,,15.33,15.18,23.60,16QAM,16QAM,16QAM,15.12,5.13,,,,,4.48,0.00,,,,,15.47,5.17,,,4.48,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.800000,-100.888428,41.121689,-100.888430,41.121690,19:31:00,103,132,132.00,37.14,1,2,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.99,-8.64,-70.37,20.40,6.10,8.91,12.98,10.00,2,0.00,100.00,0.00,0.00,TM3,,15.89,15.58,23.67,16QAM,16QAM,16QAM,12.35,5.33,,,,,11.11,0.00,,,,,12.35,5.33,,,11.11,0.00,,,,,2.096,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:30:59.900000,-100.888382,41.121681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.46,-8.95,-69.37,,,10.08,12.38,10.00,2,0.00,100.00,0.00,0.00,TM3,,16.72,16.17,23.18,64QAM,16QAM,16QAM,14.54,7.00,,,,,5.56,0.00,,,,,14.54,7.22,,,5.56,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.165,0.270,135298,16846,
2022-08-11 19:31:00.000000,-100.888344,41.121674,,,,,,,,,,,1,38.000,288.000,17.000,3,19.000,310.000,27.000,4,0.000,0.000,26.000,10,29.000,129.000,33.000,LTE,,,,LTE Qualcomm,234,Band 2,1150,19150,10,10,-96.31,-8.78,-70.54,,5.64,8.50,12.09,10.00,2,0.00,100.00,0.00,0.00,TM3,2x4,17.38,17.15,23.44,64QAM,64QAM,16QAM,15.14,7.78,4.37,4.37,4.32,0.67,14.29,0.00,2.587,0.300,2.437,0.284,15.14,8.58,4.37,0.67,14.29,0.00,2.587,0.300,2.437,0.284,,0.262,,,50,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.069
2022-08-11 19:31:00.100000,-100.888298,41.121670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-96.94,-8.23,-71.67,,,10.85,10.80,9.00,2,0.00,100.00,0.00,0.00,TM3,,15.62,16.10,23.50,16QAM,16QAM,16QAM,16.00,4.88,,,,,2.27,0.00,,,,,16.00,4.88,,,2.27,0.00,,,,,2.122,,0.000,0.267,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.200000,-100.888260,41.121662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-99.34,-9.15,-73.20,,6.10,12.10,9.65,9.00,2,0.00,100.00,0.00,0.00,TM3,,15.85,15.81,23.40,16QAM,16QAM,16QAM,11.41,4.64,,,,,11.96,25.00,,,,,11.41,4.78,,,11.96,25.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.300000,-100.888214,41.121655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-98.59,-9.03,-72.27,20.38,,13.16,9.33,9.00,2,0.00,100.00,0.00,0.00,TM3,,15.33,15.33,23.08,16QAM,16QAM,16QAM,18.92,7.23,,,,,0.00,0.00,,,,,18.92,7.38,,,0.00,0.00,,,,,2.087,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.400000,-100.888168,41.121647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-99.05,-10.18,-71.58,,8.56,9.56,6.23,8.00,2,0.00,100.00,0.00,0.00,TM3,,15.61,15.57,23.75,16QAM,16QAM,16QAM,15.11,4.13,,,,,22.83,0.00,,,,,15.11,4.13,,,22.83,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.031,0.251,127183,15696,
2022-08-11 19:31:00.500000,-100.888130,41.121639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-98.62,-10.84,-70.80,,6.70,9.03,11.34,9.00,2,0.00,100.00,0.00,0.00,TM3,,15.32,14.62,22.63,16QAM,16QAM,16QAM,13.35,10.38,,,,,10.87,0.00,,,,,13.35,10.38,,,10.87,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.165
2022-08-11 19:31:00.600000,-100.888084,41.121635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-94.42,-8.95,-68.50,19.88,,9.44,14.48,10.50,2,0.00,100.00,0.00,0.00,TM3,,15.70,15.30,23.71,16QAM,16QAM,16QAM,17.74,3.71,,,,,0.00,0.00,,,,,17.74,3.71,,,0.00,0.00,,,,,2.149,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.700000,-100.888046,41.121628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-96.26,-9.33,-69.82,,4.87,8.47,12.16,10.00,2,0.00,100.00,0.00,0.00,TM3,,17.09,17.09,23.27,64QAM,64QAM,16QAM,15.74,6.27,,,,,4.35,0.00,,,,,15.74,6.42,,,4.35,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.800000,-100.888000,41.121620,-100.888000,41.121620,19:31:01,103,134,134.00,36.89,1,2,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-96.65,-8.38,-71.30,,,11.24,13.25,10.00,2,0.00,100.00,0.00,0.00,TM3,,16.32,16.32,23.64,16QAM,16QAM,16QAM,15.35,4.50,,,,,4.35,0.00,,,,,15.35,4.50,,,4.35,0.00,,,,,2.304,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:00.900000,-100.887955,41.121613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-97.61,-8.96,-71.65,,6.28,10.22,8.58,9.00,2,0.00,100.00,0.00,0.00,TM3,,16.35,16.26,23.50,16QAM,16QAM,16QAM,14.81,3.83,,,,,0.00,0.00,,,,,13.57,3.83,,,0.00,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354,0.240,146847,14961,
2022-08-11 19:31:01.000000,-100.887909,41.121605,,,,,,,,,,,1,38.000,288.000,18.000,3,19.000,310.000,25.000,4,0.000,0.000,26.000,10,29.000,129.000,33.000,LTE,,,,LTE Qualcomm,234,Band 2,1150,19150,10,10,-98.14,-10.13,-70.95,,,11.16,9.53,9.00,2,0.00,100.00,0.00,0.00,TM3,2x4,17.26,17.13,23.58,64QAM,64QAM,16QAM,18.04,5.54,5.31,5.26,5.26,0.67,18.68,8.33,3.423,0.289,2.995,0.280,18.04,5.62,5.31,0.67,18.68,8.33,3.423,0.289,2.995,0.280,,,,,50,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538
2022-08-11 19:31:01.100000,-100.887863,41.121597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-98.04,-9.41,-71.61,20.36,6.82,11.17,11.96,10.00,2,0.00,100.00,0.00,0.00,TM3,,16.76,16.76,23.54,16QAM,16QAM,16QAM,19.87,5.92,,,,,4.35,0.00,,,,,19.87,5.96,,,4.35,0.00,,,,,2.488,,0.000,0.255,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.200000,-100.887817,41.121590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-97.42,-10.20,-70.15,,,8.97,9.60,10.00,2,0.00,100.00,0.00,0.00,TM3,,17.12,17.12,23.00,64QAM,64QAM,16QAM,12.70,9.40,,,,,12.82,0.00,,,,,12.70,9.40,,,12.82,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.300000,-100.887772,41.121582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.99,-9.27,-69.72,,6.10,9.27,10.53,10.00,2,0.00,100.00,0.00,0.00,TM3,,16.45,16.45,23.33,16QAM,16QAM,16QAM,16.39,5.56,,,,,4.35,0.00,,,,,16.39,6.92,,,4.35,0.00,,,,,2.707,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.400000,-100.887733,41.121571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.35,-9.55,-68.80,,4.76,7.63,13.23,10.50,2,0.00,100.00,0.00,0.00,TM3,,16.51,16.50,23.42,16QAM,16QAM,16QAM,15.35,5.25,,,,,4.40,0.00,,,,,15.35,5.53,,,4.40,0.00,,,,,,0.259,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.624,0.247,163972,15466,
2022-08-11 19:31:01.500000,-100.887688,41.121563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.63,-8.70,-69.68,,,6.73,13.30,10.00,2,0.00,100.00,0.00,0.00,TM3,,18.10,17.90,22.57,64QAM,64QAM,16QAM,13.81,9.86,,,,,0.00,0.00,,,,,13.81,9.83,,,0.00,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.606
2022-08-11 19:31:01.600000,-100.887642,41.121555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-96.33,-8.00,-71.33,,3.62,6.71,13.07,10.00,2,0.00,100.00,0.00,0.00,TM3,,18.80,18.40,23.80,64QAM,64QAM,16QAM,18.30,4.20,,,,,11.11,0.00,,,,,18.30,4.20,,,11.11,0.00,,,,,2.595,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.700000,-100.887596,41.121548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-95.96,-9.16,-69.79,20.04,,6.71,13.43,10.00,2,0.00,100.00,0.00,0.00,TM3,,17.63,17.93,23.45,64QAM,64QAM,16QAM,16.63,5.82,,,,,8.79,0.00,,,,,16.63,6.40,,,8.79,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.800000,-100.887550,41.121540,-100.887550,41.121540,19:31:02,102,137,137.00,38.77,1,2,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-93.23,-8.47,-67.42,,3.00,7.31,13.32,10.50,2,0.00,100.00,0.00,0.00,TM3,,18.58,18.39,23.00,64QAM,64QAM,16QAM,14.73,7.50,,,,,25.00,0.00,,,,,14.73,7.53,,,25.00,0.00,,,,,2.689,,0.000,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:31:01.900000,-100.887505,41.121532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Band 2,1150,19150,10,10,-92.88,-8.37,-67.36,19.04,4.50,8.02,15.84,10.00,2,0.00,100.00,0.00,0.00,TM3,,16.79,16.79,23.67,16QAM,16QAM,16QAM,15.89,4.17,,,,,23.91,0.00,,,,,15.89,4.17,,,23.91,0.00,,,,,,,,,50,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.678,0.229,167399,14336,
