TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 17:09:30.900000,-103.406471,40.371552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-106.27,-12.45,-76.71,23.04,,18.98,2.02,7.00,2,0.00,100.00,0.00,0.00,TM3,,7.89,7.89,13.35,QPSK,QPSK,QPSK,11.05,11.26,,,,,0.00,9.38,,,,,78.05,11.41,,,0.00,9.38,,,,,0.351,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.74,-8.57,-78.41,10.13,8.00,1,100.00,0.00,0.00,0.00,TM3,,7.75,16QAM,67.00,,,,0.00,,,,,,,
2022-08-11 17:09:31.000000,-103.406433,40.371571,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-106.11,-11.54,-77.17,23.08,,19.50,2.90,6.00,2,0.00,100.00,0.00,0.00,TM3,2x4,,,5.27,,,QPSK,,19.13,1.59,1.58,1.57,4.32,,14.81,0.419,0.390,0.375,0.364,,19.13,2.40,4.32,,14.81,0.615,0.390,0.571,0.364,,,,0.356,20,2CA,NonCA,Band 2+Band 66,100.00,109,Band 66,66961,132497,15,-105.73,-8.50,-78.45,9.72,9.00,1,100.00,0.00,0.00,0.00,TM3,,,,,0.81,0.81,0.00,,0.196,0.196,,,,,0.410
2022-08-11 17:09:31.100000,-103.406403,40.371590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-106.15,-11.96,-77.13,23.06,6.98,19.19,2.37,7.00,2,0.00,100.00,0.00,0.00,TM3,,8.00,7.87,10.00,QPSK,QPSK,QPSK,10.39,12.27,,,,,0.00,10.42,,,,,10.39,12.49,,,0.00,10.42,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.92,-8.70,-78.47,9.82,8.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,0.479,0.342,29911,21348,
2022-08-11 17:09:31.200000,-103.406364,40.371609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-106.57,-11.44,-77.82,,,17.73,3.08,6.00,2,0.00,100.00,0.00,0.00,TM3,,,,8.24,,,QPSK,,13.41,,,,,,0.00,,,,,,13.41,,,,0.00,,,,,0.473,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-106.53,-8.55,-79.22,9.08,7.50,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:31.300000,-103.406326,40.371628,,,,,,,,,,,8,21.000,285.000,24.000,10,70.000,25.000,27.000,18,17.000,149.000,26.000,23,47.000,80.000,40.000,,,,,,109,Band 2,850,18850,10,10,-107.77,-12.38,-77.23,,,16.39,1.88,6.00,2,0.00,100.00,0.00,0.00,TM3,,8.32,7.94,5.82,QPSK,QPSK,QPSK,11.50,21.82,,,,,11.90,0.00,,,,,69.00,23.42,,,11.36,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.61,-8.86,-77.98,10.82,8.50,1,100.00,0.00,0.00,0.00,TM3,,6.50,16QAM,57.50,,,,0.00,,,,,,,
2022-08-11 17:09:31.400000,-103.406288,40.371651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.44,-12.58,-76.88,23.16,,18.02,0.67,5.00,2,0.00,100.00,0.00,0.00,TM3,,7.68,7.68,5.44,QPSK,QPSK,QPSK,9.50,25.39,,,,,5.00,5.56,,,,,74.83,25.39,,,4.65,5.56,,,,,0.371,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.85,-8.65,-77.46,10.80,8.50,1,100.00,0.00,0.00,0.00,TM3,,8.33,16QAM,65.33,,,,0.00,,,,,,,
2022-08-11 17:09:31.500000,-103.406258,40.371670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.33,-12.65,-76.86,23.00,,19.41,1.28,6.00,2,0.00,100.00,0.00,0.00,TM3,,8.60,8.58,12.87,QPSK,QPSK,QPSK,11.35,14.35,,,,,15.91,10.00,,,,,11.35,14.98,,,15.91,10.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.25,-8.06,-78.44,10.94,8.50,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,0.344
2022-08-11 17:09:31.600000,-103.406219,40.371689,-103.406220,40.371690,16:09:32,53,136,136.00,37.79,1,2,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.34,-12.02,-77.31,,7.33,15.68,2.27,6.00,2,0.00,100.00,0.00,0.00,TM3,,,,10.21,,,QPSK,,13.86,,,,,,21.43,,,,,,13.86,,,,21.43,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.22,-7.95,-78.55,11.13,8.50,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,0.356,0.344,22267,21471,
2022-08-11 17:09:31.648092,-103.406204,40.371700,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:31.700000,-103.406181,40.371712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.06,-12.29,-76.94,23.08,,18.03,2.40,5.50,2,0.00,100.00,0.00,0.00,TM3,,8.11,7.28,6.30,QPSK,QPSK,QPSK,13.22,19.97,,,,,0.00,10.53,,,,,79.22,20.00,,,0.00,10.53,,,,,0.357,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.16,-7.83,-78.60,12.04,9.00,1,100.00,0.00,0.00,0.00,TM3,,7.50,16QAM,66.00,,,,0.00,,,,,,,
2022-08-11 17:09:31.800000,-103.406151,40.371731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-107.94,-13.31,-76.08,,,16.88,2.50,6.00,2,0.00,100.00,0.00,0.00,TM3,,,,5.36,,,QPSK,,19.71,,,,,,0.00,,,,,,19.71,,,,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.77,-9.40,-76.63,11.10,10.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:31.819287,-103.406143,40.371735,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:31.900000,-103.406113,40.371754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.55,-12.29,-77.18,23.04,,18.09,1.48,5.00,2,0.00,100.00,0.00,0.00,TM3,,7.10,6.15,9.06,QPSK,QPSK,QPSK,10.43,15.11,,,,,4.76,3.70,,,,,78.43,15.11,,,4.55,3.70,,,,,0.439,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.02,-8.14,-77.10,11.85,9.00,1,100.00,0.00,0.00,0.00,TM3,,7.50,16QAM,68.00,,,,0.00,,,,,,,
2022-08-11 17:09:32.000000,-103.406082,40.371773,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-108.50,-12.75,-77.69,,7.06,16.36,3.80,5.50,2,50.00,50.00,0.00,0.00,TM3,2x4,7.46,6.69,5.31,QPSK,QPSK,QPSK,16.00,24.94,3.95,3.95,2.70,6.32,7.14,0.00,0.735,0.530,0.712,0.490,16.00,24.94,4.97,6.32,7.14,0.00,1.112,0.530,1.011,0.490,,0.372,,0.349,20,2CA,NonCA,Band 2+Band 66,100.00,109,Band 66,66961,132497,15,-103.75,-7.19,-77.81,13.20,9.00,1,100.00,0.00,0.00,0.00,TM3,2x2,,,,1.01,1.01,0.00,,0.377,0.299,,,,,0.535
2022-08-11 17:09:32.100000,-103.406044,40.371796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.22,-12.79,-76.08,,,17.45,0.60,7.00,1,100.00,0.00,0.00,0.00,TM3,,7.29,7.00,5.23,QPSK,QPSK,QPSK,17.00,24.16,,,,,11.54,0.00,,,,,74.33,24.21,,,10.34,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-103.78,-7.78,-77.15,12.10,9.00,1,100.00,0.00,0.00,0.00,TM3,,10.67,64QAM,57.33,,,,0.00,,,0.388,0.349,24221,21792,
2022-08-11 17:09:32.200000,-103.406006,40.371815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.35,-12.29,-77.21,23.06,,13.80,1.94,6.50,2,0.00,100.00,0.00,0.00,TM3,,,,7.42,,,QPSK,,20.50,,,,,,0.00,,,,,,20.50,,,,0.00,,,,,0.401,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.04,-8.16,-76.92,11.78,9.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:32.300000,-103.405975,40.371834,,,,,,,,,,,8,21.000,285.000,26.000,10,70.000,25.000,21.000,18,17.000,149.000,26.000,23,47.000,80.000,40.000,,,,,,109,Band 2,850,18850,10,10,-108.19,-13.05,-76.75,,,16.21,0.20,5.00,2,0.00,100.00,0.00,0.00,TM3,,7.08,,7.43,QPSK,,QPSK,25.15,25.16,,,,,0.00,20.83,,,,,69.02,24.75,,,0.00,20.83,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.16,-8.31,-76.86,12.30,10.00,1,100.00,0.00,0.00,0.00,TM3,,12.00,64QAM,42.14,,,,0.00,,,,,,,
2022-08-11 17:09:32.400000,-103.405937,40.371857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-107.83,-12.67,-77.17,,6.78,18.14,3.40,5.00,2,0.00,100.00,0.00,0.00,TM3,,,,5.18,,,QPSK,,27.56,,,,,,10.00,,,,,,27.56,,,,10.00,,,,,0.726,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.47,-9.91,-75.78,10.60,8.00,2,33.33,66.67,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:32.500000,-103.405907,40.371876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-107.48,-11.60,-77.98,23.00,,14.41,2.90,5.00,2,0.00,100.00,0.00,0.00,TM3,,6.47,5.00,6.45,QPSK,QPSK,QPSK,31.74,26.55,,,,,0.00,4.17,,,,,63.24,26.55,,,0.00,4.17,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-103.17,-9.02,-75.35,11.07,6.33,1,100.00,0.00,0.00,0.00,TM3,,12.00,64QAM,31.50,,,,0.00,,,,,,,0.947
2022-08-11 17:09:32.600000,-103.405869,40.371899,-103.405870,40.371900,16:09:33,52,135,135.00,37.78,1,2,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-107.58,-11.98,-77.72,,,14.56,3.03,7.00,1,100.00,0.00,0.00,0.00,TM3,,6.33,6.33,5.86,QPSK,QPSK,QPSK,33.94,26.71,,,,,0.00,0.00,,,,,57.94,26.71,,,0.00,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-103.33,-8.41,-76.16,7.63,6.33,2,0.00,100.00,0.00,0.00,TM3,,12.00,64QAM,24.00,,,,0.00,,,0.837,0.348,52632,21884,
2022-08-11 17:09:32.700000,-103.405830,40.371922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.09,-12.06,-77.95,23.02,,18.33,1.85,4.00,2,0.00,100.00,0.00,0.00,TM3,,6.77,6.77,5.82,QPSK,QPSK,QPSK,23.29,25.76,,,,,7.14,12.50,,,,,46.84,25.82,,,24.32,12.50,,,,,1.160,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-103.64,-9.44,-75.47,7.78,7.00,1,100.00,0.00,0.00,0.00,TM3,,13.89,64QAM,23.56,,,,77.78,,,,,,,
2022-08-11 17:09:32.800000,-103.405800,40.371941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.34,-12.52,-77.81,23.00,5.94,16.94,2.08,5.00,2,0.00,100.00,0.00,0.00,TM3,,5.95,5.95,5.00,QPSK,QPSK,QPSK,20.83,24.67,,,,,8.70,0.00,,,,,20.83,24.67,,,8.70,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-103.80,-9.22,-75.84,9.48,7.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:32.861267,-103.405777,40.371952,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:32.900000,-103.405762,40.371964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.69,-12.34,-78.49,23.00,5.67,19.25,2.10,5.00,2,0.00,100.00,0.00,0.00,TM3,,5.50,5.43,4.76,QPSK,QPSK,QPSK,15.39,23.73,,,,,22.22,10.20,,,,,15.39,23.70,,,22.22,10.20,,,,,0.599,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.05,-8.60,-76.68,9.30,4.50,2,0.00,100.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:32.942306,-103.405746,40.371971,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:33.000000,-103.405724,40.371983,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-108.72,-11.41,-79.94,,,19.09,2.80,6.00,2,50.00,50.00,0.00,0.00,TM3,2x4,,,5.12,,,QPSK,,26.88,2.98,2.96,2.97,4.67,,0.00,0.437,0.424,0.423,0.395,,26.88,3.32,4.67,,0.00,0.538,0.424,0.524,0.395,,,,0.391,20,2CA,NonCA,Band 2+Band 66,100.00,109,Band 66,66961,132497,15,-104.16,-8.47,-76.94,11.45,5.00,1,100.00,0.00,0.00,0.00,TM3,,,,,0.34,0.34,0.17,,0.102,0.102,,,,,0.324
2022-08-11 17:09:33.100000,-103.405685,40.372002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.48,-12.61,-78.75,,,15.89,3.13,6.00,2,0.00,100.00,0.00,0.00,TM3,,6.67,6.29,5.06,QPSK,QPSK,QPSK,12.10,24.41,,,,,0.00,3.70,,,,,80.10,24.41,,,0.00,3.70,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.11,-9.22,-76.13,8.07,9.00,1,100.00,0.00,0.00,0.00,TM3,,4.00,QPSK,68.00,,,,0.00,,,0.542,0.419,33769,26062,
2022-08-11 17:09:33.200000,-103.405655,40.372025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.44,-11.55,-79.80,23.04,,19.12,2.57,5.00,2,0.00,100.00,0.00,0.00,TM3,,6.27,5.73,5.69,QPSK,QPSK,QPSK,20.31,25.15,,,,,15.38,13.33,,,,,20.31,25.15,,,15.38,13.33,,,,,0.288,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.27,-8.86,-76.64,10.50,7.50,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:33.300000,-103.405617,40.372044,,,,,,,,,,,8,21.000,285.000,23.000,10,70.000,25.000,21.000,18,17.000,149.000,26.000,23,47.000,80.000,39.000,,,,,,109,Band 2,850,18850,10,10,-108.57,-11.40,-80.13,,6.84,17.22,2.99,5.00,2,0.00,100.00,0.00,0.00,TM3,,5.94,5.89,15.85,QPSK,QPSK,16QAM,15.91,10.40,,,,,21.43,23.08,,,,,39.91,11.29,,,20.93,23.08,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.42,-8.82,-76.72,8.94,7.00,1,100.00,0.00,0.00,0.00,TM3,,10.00,16QAM,24.00,,,,0.00,,,,,,,
2022-08-11 17:09:33.400000,-103.405579,40.372066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.69,-12.25,-79.92,23.02,,12.65,1.80,4.50,2,50.00,50.00,0.00,0.00,TM3,,,,6.57,,,QPSK,,23.57,,,,,,0.00,,,,,,23.57,,,,0.00,,,,,0.485,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.27,-9.44,-76.08,9.67,8.50,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:33.500000,-103.405548,40.372086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.10,-11.10,-80.08,,,16.64,2.67,5.00,2,0.00,100.00,0.00,0.00,TM3,,3.47,3.11,5.00,QPSK,QPSK,QPSK,17.47,25.33,,,,,0.00,4.17,,,,,45.97,25.37,,,0.00,4.17,,,,,,0.373,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.29,-9.73,-75.48,9.77,7.00,1,100.00,0.00,0.00,0.00,TM3,,10.75,64QAM,28.50,,,,0.00,,,,,,,0.414
2022-08-11 17:09:33.600000,-103.405510,40.372108,-103.405510,40.372110,16:09:34,52,136,136.00,38.45,1,2,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.28,-11.72,-80.03,,,17.25,2.15,5.00,2,0.00,100.00,0.00,0.00,TM3,,2.04,1.65,6.23,QPSK,QPSK,QPSK,29.35,24.00,,,,,0.00,0.00,,,,,29.35,24.00,,,0.00,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.38,-9.69,-75.84,10.75,8.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,0.430,0.337,26807,21045,
2022-08-11 17:09:33.700000,-103.405472,40.372128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-108.51,-10.94,-80.31,23.02,6.02,17.04,2.84,4.67,2,0.00,100.00,0.00,0.00,TM3,,,,5.29,,,QPSK,,22.00,,,,,,7.69,,,,,,22.00,,,,7.69,,,,,0.382,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.61,-9.84,-75.96,11.50,9.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:33.756188,-103.405457,40.372139,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:33.800000,-103.405441,40.372150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.40,-11.88,-80.17,,,15.31,1.43,6.33,2,50.00,50.00,0.00,0.00,TM3,,1.47,1.47,5.79,QPSK,QPSK,QPSK,27.00,23.11,,,,,0.00,0.00,,,,,27.00,23.11,,,0.00,0.00,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.44,-9.94,-76.77,10.33,10.00,1,100.00,0.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:33.900000,-103.405403,40.372169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.98,-11.54,-80.19,23.04,,19.60,1.00,9.00,2,50.00,50.00,0.00,0.00,TM3,,,,5.14,,,QPSK,,20.37,,,,,,3.33,,,,,,20.25,,,,3.33,,,,,0.351,,0.000,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-105.10,-7.79,-78.54,12.10,10.50,2,50.00,50.00,0.00,0.00,TM3,,,,,,,,,,,,,,,
2022-08-11 17:09:34.000000,-103.405373,40.372189,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,109,Band 2,850,18850,10,10,-110.27,-12.38,-80.63,,,15.75,2.10,7.00,2,33.33,66.67,0.00,0.00,TM3,2x4,1.55,1.55,5.65,QPSK,QPSK,QPSK,25.90,25.94,4.16,4.16,3.49,5.12,0.00,9.52,0.546,0.506,0.521,0.454,79.90,25.94,5.29,5.12,0.00,9.52,0.952,0.506,0.927,0.454,,,,0.366,20,2CA,NonCA,Band 2+Band 66,100.00,109,Band 66,66961,132497,15,-104.80,-8.30,-77.44,11.52,10.00,1,100.00,0.00,0.00,0.00,TM3,2x4,10.50,64QAM,54.00,1.13,1.13,0.00,0.00,0.406,0.406,,,,,0.757
2022-08-11 17:09:34.100000,-103.405334,40.372208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Band 2,850,18850,10,10,-109.50,-12.69,-79.78,22.98,,18.60,2.20,4.75,2,0.00,100.00,0.00,0.00,TM3,,2.07,2.00,10.17,QPSK,QPSK,QPSK,21.53,21.40,,,,,0.00,15.63,,,,,69.53,21.40,,,0.00,15.63,,,,,,,,,20,2CA,NonCA,Band 2+Band 66,,109,Band 66,66961,132497,15,-104.63,-9.00,-76.59,12.10,10.00,1,100.00,0.00,0.00,0.00,TM3,,12.50,64QAM,48.00,,,,0.00,,,0.371,0.356,23231,22316,
