TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 12:27:19.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:20,0,0,0.00,0.00,1,2,,11,19.000,87.000,30.000,18,34.000,292.000,39.000,23,11.000,233.000,28.000,25,16.000,219.000,35.000,,,,,,479,Band 66,66786,132322,20,20,-101.80,-12.80,-68.24,,4.32,-3.18,9.83,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,5.80,,25.00,16QAM,,64QAM,4.00,10.00,,,,,0.00,0.00,,,,,4.00,10.00,,,0.00,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.45,-14.15,-61.55,5.71,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-101.48,-14.18,-71.48,7.66,7.00,9.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:19.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.82,-12.45,-68.74,,,-5.99,8.57,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.96,,24.00,16QAM,,64QAM,4.00,7.13,,,,,0.00,25.00,,,,,4.00,7.13,,,0.00,25.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.83,-13.98,-61.04,5.50,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.98,-13.88,-71.76,7.10,7.00,8.67,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:19.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.45,-13.04,-67.55,,,-2.19,8.96,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.098,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.15,-13.34,-61.06,5.31,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.21,-13.55,-71.44,6.81,6.00,8.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-101.31,-13.61,-67.66,,3.60,-5.38,9.66,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,7.17,,23.29,16QAM,,64QAM,4.00,11.57,0.48,0.48,0.04,0.66,0.00,0.00,0.128,0.252,0.128,0.223,4.00,11.57,0.48,0.66,0.00,0.00,0.128,0.252,0.128,0.223,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-92.96,-14.06,-60.14,5.64,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.64,-14.03,-71.44,7.02,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,0.082
2022-08-12 12:27:20.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.81,-12.70,-67.77,,,-2.97,10.88,10.00,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,26.40,,,64QAM,,7.00,,,,,,16.67,,,,,,7.00,,,,16.67,,,,,0.071,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.55,-13.48,-60.32,5.03,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.71,-14.36,-70.49,6.86,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,0.066,0.108,4110,6761,
2022-08-12 12:27:20.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.86,-14.06,-66.64,,,-0.93,9.04,9.50,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,7.22,,25.20,16QAM,,64QAM,4.00,29.00,,,,,0.00,0.00,,,,,4.00,29.00,,,0.00,0.00,,,,,,,,0.139,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.22,-15.15,-58.35,4.96,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.92,-16.21,-68.76,7.30,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.02,-13.01,-67.76,21.00,3.26,3.66,9.24,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.50,10.00,24.38,16QAM,16QAM,64QAM,4.00,7.00,,,,,0.00,0.00,,,,,4.00,7.00,,,0.00,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.59,-14.23,-59.63,4.85,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.12,-14.84,-70.05,6.31,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.57,-13.91,-66.24,,3.57,-8.29,13.45,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.112,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.00,-13.20,-60.99,5.42,8.50,3.00,2,50.00,50.00,0.00,0.00,TM4,10,,,,,,,,,,,365,Band 71,68661,133197,5,-99.86,-14.91,-69.96,6.80,11.67,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.41,-12.41,-67.13,,,-8.75,8.80,10.00,7.50,2,0.00,100.00,0.00,0.00,TM4,6,,6.83,,24.63,16QAM,,64QAM,4.00,9.75,,,,,0.00,0.00,,,,,4.00,9.75,,,0.00,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.32,-14.86,-59.70,5.45,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.93,-14.16,-71.11,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,0.110
2022-08-12 12:27:20.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.00,-11.13,-68.91,,,-1.39,10.20,10.33,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,6.20,,25.20,16QAM,,64QAM,4.00,6.43,,,,,0.00,0.00,,,,,4.00,6.43,,,0.00,0.00,,,,,0.123,,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,9.25,1.25,1,80.00,20.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,0.069,0.153,4281,9521,
2022-08-12 12:27:20.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:20,0,0,0.00,0.00,1,2,,11,19.000,87.000,30.000,18,34.000,292.000,36.000,23,11.000,233.000,28.000,25,16.000,219.000,32.000,,,,,,479,Band 66,66786,132322,20,20,-100.84,-12.73,-67.11,,3.74,-1.81,10.96,11.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,24.33,,,64QAM,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.24,-14.42,-61.07,6.30,8.00,3.33,2,33.33,66.67,0.00,0.00,TM4,10,,,,,,,,,,,365,Band 71,68661,133197,5,-102.03,-16.45,-71.57,7.14,9.00,4.00,1,60.00,40.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.51,-13.20,-66.11,,,-0.67,10.24,10.00,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,7.04,14.00,,16QAM,64QAM,,4.70,,,,,,0.00,0.00,,,,,4.70,,,,0.00,0.00,,,,,,0.144,,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.89,-14.48,-60.66,6.28,8.50,2.50,1,66.67,33.33,0.00,0.00,TM4,10,,,,,,,,,,,365,Band 71,68661,133197,5,-100.38,-17.57,-68.25,7.04,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:20.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.33,-12.83,-66.28,,,-0.13,9.30,10.00,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,7.67,15.00,24.90,16QAM,64QAM,64QAM,4.00,6.50,,,,,0.00,0.00,,,,,4.00,6.50,,,0.00,0.00,,,,,0.092,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.94,-13.99,-61.17,8.77,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.43,-14.76,-70.70,7.08,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:21.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-100.56,-13.70,-65.78,20.78,4.14,7.45,9.10,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,,,26.57,,,64QAM,,3.57,0.52,0.51,0.13,0.55,,0.00,0.191,0.207,0.163,0.199,,3.57,0.68,0.55,,0.00,0.259,0.207,0.231,0.199,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-93.84,-15.03,-59.67,7.06,8.00,4.00,2,25.00,75.00,0.00,0.00,TM4,10,4x4,,,,0.12,0.12,0.00,,0.051,0.051,365,Band 71,68661,133197,5,-100.86,-15.28,-71.10,6.80,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,0.05,0.05,0.04,,0.017,0.017,,,,,0.093
2022-08-12 12:27:21.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.16,-12.39,-66.91,,,-0.59,9.74,10.50,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,5.78,10.50,26.25,16QAM,64QAM,64QAM,4.00,3.56,,,,,0.00,16.67,,,,,4.00,3.56,,,0.00,16.67,,,,,0.078,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.50,-14.38,-60.37,6.51,10.00,0.00,2,50.00,50.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.44,-14.40,-70.09,8.36,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,0.098,0.094,6118,5891,
2022-08-12 12:27:21.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.90,-14.09,-66.43,,,4.13,11.45,10.67,9.67,2,0.00,100.00,0.00,0.00,TM4,10,,8.29,16.00,,16QAM,64QAM,,5.14,,,,,,0.00,0.00,,,,,11.14,,,,0.00,0.00,,,,,,,,0.119,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.11,-15.26,-60.09,6.60,8.00,4.00,2,33.33,66.67,0.00,0.00,TM4,10,,5.00,16QAM,4.00,,,,0.00,,,365,Band 71,68661,133197,5,-100.07,-14.91,-70.01,8.38,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,11.00,,64QAM,,2.00,,,,0.00,,,,,,,
2022-08-12 12:27:21.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.40,-13.41,-66.41,,,-4.85,10.20,11.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,21.33,,,64QAM,,9.00,,,,,,0.00,,,,,,9.00,,,,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.16,-15.14,-60.25,6.47,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.62,-14.86,-69.10,8.00,7.50,3.50,2,50.00,50.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:21.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.04,-13.15,-66.19,,3.40,-4.51,11.28,10.33,8.33,2,0.00,100.00,0.00,0.00,TM4,6,,8.56,11.40,24.00,64QAM,64QAM,64QAM,4.67,13.33,,,,,23.81,7.14,,,,,20.33,13.33,,,18.52,7.14,,,,,0.131,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.05,-14.31,-60.96,6.85,9.67,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.33,64QAM,10.67,,,,0.00,,,365,Band 71,68661,133197,5,-99.07,-15.23,-68.22,7.40,5.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,6.50,8.00,64QAM,16QAM,5.00,,,,0.00,,,,,,,
2022-08-12 12:27:21.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.37,-13.09,-66.77,,,3.07,11.36,11.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,6.00,12.00,25.14,16QAM,64QAM,64QAM,4.50,8.00,,,,,0.00,0.00,,,,,10.50,8.00,,,0.00,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.28,-13.97,-61.19,6.54,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.18,-14.71,-70.23,8.17,9.00,4.00,2,33.33,66.67,0.00,0.00,TM4,13,,0.00,6.00,QPSK,16QAM,6.00,,,,0.00,,,,,,,0.132
2022-08-12 12:27:21.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.81,-13.63,-66.28,20.56,,1.38,11.14,12.50,4.00,2,25.00,75.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,0.138,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.31,-14.69,-60.78,7.69,10.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.31,-13.86,-71.63,8.16,6.00,8.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,0.126,0.175,7889,10942,
2022-08-12 12:27:21.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:22,0,0,0.00,0.00,1,2,,11,19.000,87.000,30.000,18,34.000,292.000,34.000,23,11.000,233.000,20.000,25,16.000,219.000,32.000,,,,,,479,Band 66,66786,132322,20,20,-100.05,-13.45,-66.05,,2.49,-10.55,9.13,10.67,11.33,2,0.00,100.00,0.00,0.00,TM4,10,,8.59,9.00,23.22,QPSK,16QAM,64QAM,5.41,11.00,,,,,5.00,0.00,,,,,25.41,11.00,,,3.57,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.03,-14.51,-60.71,8.65,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,12.75,64QAM,11.00,,,,0.00,,,365,Band 71,68661,133197,5,-99.76,-14.27,-70.01,8.18,6.33,8.00,2,0.00,100.00,0.00,0.00,TM4,13,,6.50,6.50,16QAM,16QAM,9.00,,,,0.00,,,,,,,
2022-08-12 12:27:21.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.88,-14.21,-65.49,,,-4.04,9.16,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,4.00,,27.00,16QAM,,64QAM,4.00,4.00,,,,,0.00,0.00,,,,,4.00,4.00,,,0.00,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.88,-14.16,-60.98,9.31,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-100.23,-15.04,-69.84,6.24,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,
2022-08-12 12:27:21.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.43,-12.25,-67.42,,-0.02,-3.24,11.22,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.79,15.00,26.50,16QAM,64QAM,64QAM,4.60,2.67,,,,,4.17,0.00,,,,,18.60,2.67,,,3.70,0.00,,,,,0.191,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.56,-14.41,-61.36,7.56,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,19.00,256QAM,10.00,,,,0.00,,,365,Band 71,68661,133197,5,-100.06,-12.65,-72.90,8.82,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,15.00,,64QAM,,4.00,,,,0.00,,,,,,,
2022-08-12 12:27:22.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-100.22,-13.09,-66.13,,,-5.16,10.81,10.50,11.50,2,0.00,100.00,0.00,0.00,TM4,10,4x4,,,,,,,,,1.48,1.43,1.04,0.42,,0.00,1.030,0.182,0.956,0.174,,,2.68,0.42,,0.00,1.807,0.182,1.684,0.174,,,,,,3CA,,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-94.61,-14.74,-61.02,7.30,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,4x4,,,,0.82,0.81,0.59,,0.601,0.565,365,Band 71,68661,133197,5,-100.27,-15.17,-70.89,6.54,11.67,0.00,1,100.00,0.00,0.00,0.00,TM4,15,4x2,,,,,,0.38,0.38,0.09,,0.176,0.163,,,,,0.218
2022-08-12 12:27:22.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.11,-12.32,-65.98,,,-4.65,11.09,10.00,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,7.10,19.50,26.40,16QAM,256QAM,64QAM,4.00,4.45,,,,,0.00,12.50,,,,,4.00,4.45,,,0.00,12.50,,,,,0.066,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.21,-14.81,-60.65,6.83,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-98.50,-14.09,-70.02,7.51,9.67,2.67,1,66.67,33.33,0.00,0.00,TM4,0,,,,,,,,,,,,,0.106,0.082,6603,5140,
2022-08-12 12:27:22.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.76,-13.70,-65.33,,,-7.25,10.93,10.50,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,9.62,14.50,26.22,16QAM,64QAM,64QAM,5.33,3.33,,,,,0.00,0.00,,,,,17.33,3.33,,,0.00,0.00,,,,,,0.116,,0.126,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.42,-14.44,-61.23,6.26,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,10.00,16QAM,8.00,,,,0.00,,,365,Band 71,68661,133197,5,-99.29,-15.63,-68.24,7.36,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,18.00,,64QAM,,4.00,,,,0.00,,,,,,,
