,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
138,2022-08-15 16:41:37.200000,-72.258247,42.17292,-72.25825,42.17292,17:41:37,58.0,100.0,100.0,27.26,1.0,2.0,,10.0,60.0,315.0,32.0,18.0,27.0,186.0,28.0,23.0,81.0,84.0,32.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.53,-9.79,-53.99,,,5.48,24.17,15.0,14.0,,,,,,TM4,8.0,,,,20.8,,,64QAM,,3.0,,,,,,5.71,,,,,,3.0,,,,5.71,,,,,,0.003,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
139,2022-08-15 16:41:37.300000,-72.258217,42.172932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.66,-8.19,-54.7,8.1,,7.7,24.89,15.0,13.0,,,,,,TM4,8.0,,7.33,,19.33,QPSK,,64QAM,5.33,3.15,,,,,0.0,0.0,,,,,5.33,3.15,,,0.0,0.0,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-15 16:41:37.400000,-72.258186,42.172947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.09,-7.04,-56.3,8.0,,3.89,23.96,15.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,21.41,,,64QAM,,3.16,,,,,,20.0,,,,,,3.16,,,,20.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022-08-15 16:41:37.500000,-72.258163,42.172958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.44,-7.68,-56.01,,-7.97,5.0,22.34,15.0,15.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,1048.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2022-08-15 16:41:37.600000,-72.258133,42.172974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.16,-8.5,-54.92,6.8,,4.35,23.9,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,21.49,256QAM,,64QAM,4.0,3.0,,,,,0.0,5.88,,,,,4.0,3.0,,,0.0,5.88,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2022-08-15 16:41:37.700000,-72.258102,42.172985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.28,-8.07,-54.46,,,5.27,22.63,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.0,,,64QAM,,3.0,,,,,,15.79,,,,,,3.0,,,,15.79,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
144,2022-08-15 16:41:37.800000,-72.258072,42.172997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.1,-8.38,-53.98,,,3.05,22.2,15.0,15.0,,,,,,TM4,8.0,,,,20.28,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2022-08-15 16:41:37.900000,-72.258041,42.173012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.74,-7.04,-54.97,5.78,,3.81,19.72,15.0,15.0,,,,,,TM4,8.0,,10.0,,21.42,256QAM,,64QAM,4.0,3.0,,,,,0.0,6.25,,,,,4.0,3.0,,,0.0,6.25,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2022-08-15 16:41:38.000000,-72.258018,42.173023,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.06,-8.66,-53.64,,,2.94,18.21,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,20.79,,,64QAM,,3.0,0.08,0.08,0.0,0.6,,0.0,0.025,0.459,0.025,0.426,,3.0,0.08,0.6,,0.0,0.025,0.459,0.025,0.426,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2022-08-15 16:41:38.100000,-72.257988,42.173038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.37,-7.95,-53.68,5.08,,4.83,22.32,15.0,14.0,,,,,,TM4,8.0,,,,21.26,,,64QAM,,3.0,,,,,,2.78,,,,,,3.0,,,,2.78,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022-08-15 16:41:38.200000,-72.257957,42.17305,-72.25796,42.17305,17:41:38,58.0,100.0,100.0,27.96,1.0,2.0,,10.0,60.0,315.0,31.0,18.0,27.0,186.0,26.0,23.0,81.0,84.0,31.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-79.99,-7.8,-53.42,,,3.88,23.6,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,21.12,256QAM,,64QAM,3.5,3.0,,,,,0.0,17.65,,,,,3.5,3.0,,,0.0,17.65,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
149,2022-08-15 16:41:38.300000,-72.257927,42.173061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.22,-8.24,-53.22,6.4,,5.9,22.82,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.0,,,64QAM,,3.0,,,,,,5.26,,,,,,3.0,,,,5.26,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2022-08-15 16:41:38.400000,-72.257896,42.173077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.01,-9.39,-51.87,,,2.92,21.8,15.0,15.0,,,,,,TM4,8.0,,,,22.28,,,64QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2022-08-15 16:41:38.500000,-72.257874,42.173088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.31,-10.04,-51.53,,,3.0,24.5,15.0,15.0,,,,,,TM4,8.0,,10.0,,21.78,256QAM,,64QAM,4.0,3.0,,,,,0.0,11.76,,,,,4.0,3.0,,,0.0,11.76,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2022-08-15 16:41:38.600000,-72.257843,42.173103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.41,-8.09,-53.55,4.26,,2.24,22.3,15.0,15.0,,,,,,TM4,8.0,,,,21.21,,,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2022-08-15 16:41:38.700000,-72.257813,42.173115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.42,-9.13,-52.56,4.39,,2.81,22.95,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,22.11,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,,0.003,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
154,2022-08-15 16:41:38.800000,-72.257782,42.173126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.52,-9.36,-52.41,,-10.03,2.82,23.9,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,23.05,256QAM,,256QAM,4.0,3.0,,,,,0.0,8.11,,,,,4.0,3.0,,,0.0,8.11,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2022-08-15 16:41:38.900000,-72.257751,42.173141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.17,-9.97,-52.45,4.0,,2.87,23.77,15.0,15.0,,,,,,TM4,8.0,,,,22.74,,,256QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2022-08-15 16:41:39.000000,-72.257729,42.173153,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.75,-8.91,-53.09,,,1.52,23.4,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,4x2,,,22.06,,,64QAM,,3.0,0.12,0.12,0.0,0.63,,11.11,0.039,0.474,0.039,0.436,,3.0,0.12,0.63,,11.11,0.039,0.474,0.039,0.436,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2022-08-15 16:41:39.100000,-72.257698,42.173168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-80.39,-8.79,-52.85,,,1.11,21.95,15.0,15.0,,,,,,TM4,8.0,,10.0,,22.59,256QAM,,64QAM,4.0,2.95,,,,,0.0,0.0,,,,,4.0,2.94,,,0.0,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022-08-15 16:41:39.200000,-72.257668,42.17318,-72.25767,42.17318,17:41:39,58.0,100.0,100.0,27.96,1.0,2.0,,10.0,60.0,315.0,31.0,18.0,27.0,186.0,29.0,23.0,81.0,84.0,33.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.34,-9.83,-52.75,2.44,,-1.14,21.33,15.0,15.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,11.11,,,,,,,,,,11.11,,,,,,,,,1048.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
159,2022-08-15 16:41:39.300000,-72.257637,42.173195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.07,-9.47,-53.86,,,2.38,20.19,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,22.05,,,64QAM,,3.0,,,,,,11.76,,,,,,3.0,,,,11.76,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2022-08-15 16:41:39.400000,-72.257614,42.173206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.55,-10.48,-53.33,2.86,,0.96,19.88,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,22.46,256QAM,,256QAM,3.75,3.0,,,,,0.0,8.82,,,,,3.75,3.0,,,0.0,8.82,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022-08-15 16:41:39.500000,-72.257584,42.173222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.15,-10.34,-53.06,,,1.59,21.5,15.0,15.0,,,,,,TM4,8.0,,,,22.78,,,256QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2022-08-15 16:41:39.600000,-72.257561,42.173237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.88,-9.32,-53.81,,,-0.03,20.43,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,22.0,,,64QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2022-08-15 16:41:39.700000,-72.25753,42.173248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.79,-8.23,-54.81,2.84,,1.63,21.43,15.0,15.0,,,,,,TM4,8.0,,10.0,,23.74,256QAM,,256QAM,4.0,2.95,,,,,0.0,5.88,,,,,4.0,2.95,,,0.0,5.88,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
164,2022-08-15 16:41:39.800000,-72.2575,42.173264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.75,-9.12,-54.89,,,-1.36,22.01,15.0,15.0,,,,,,TM4,8.0,,,,22.63,,,256QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2022-08-15 16:41:39.900000,-72.257477,42.173279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.52,-8.79,-55.99,2.04,,1.13,21.29,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.83,,,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2022-08-15 16:41:40.000000,-72.257446,42.173294,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-84.1,-9.23,-56.14,2.87,,1.23,21.81,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,22.0,256QAM,,64QAM,4.0,3.0,0.08,0.08,0.0,0.65,0.0,5.26,0.025,0.486,0.025,0.432,4.0,3.0,0.08,0.65,0.0,5.26,0.025,0.486,0.025,0.432,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2022-08-15 16:41:40.100000,-72.257423,42.173306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.19,-10.23,-54.2,,-11.41,1.67,20.73,15.0,15.0,,,,,,TM4,8.0,,,,23.61,,,256QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.003,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2022-08-15 16:41:40.200000,-72.257393,42.173321,-72.25739,42.17332,17:41:40,57.0,101.0,101.0,27.87,1.0,2.0,,10.0,60.0,315.0,29.0,18.0,27.0,186.0,27.0,23.0,81.0,84.0,30.0,24.0,58.0,70.0,39.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.86,-9.03,-56.07,2.92,,2.03,22.36,15.0,15.0,,,,,,TM4,8.0,,,,21.94,,,256QAM,,3.0,,,,,,15.79,,,,,,3.0,,,,15.79,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
169,2022-08-15 16:41:40.300000,-72.257362,42.173336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.86,-7.94,-56.17,,,1.46,22.62,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,21.94,256QAM,,64QAM,4.0,3.0,,,,,0.0,11.43,,,,,4.0,3.0,,,0.0,11.43,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022-08-15 16:41:40.400000,-72.257332,42.173347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.67,-9.03,-55.88,,,1.27,21.96,15.0,15.0,,,,,,TM4,8.0,,,,22.71,,,256QAM,,2.95,,,,,,11.11,,,,,,2.94,,,,11.11,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022-08-15 16:41:40.500000,-72.257301,42.173363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.92,-8.52,-55.65,3.02,,1.41,23.66,15.0,15.0,,,,,,TM4,8.0,,,,21.26,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-15 16:41:40.600000,-72.257271,42.173374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.73,-8.13,-56.85,,,0.81,22.77,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,21.75,QPSK,,64QAM,4.0,3.0,,,,,0.0,5.26,,,,,4.0,3.0,,,0.0,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022-08-15 16:41:40.700000,-72.25724,42.173389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.41,-9.39,-55.25,2.92,,2.26,23.88,15.0,15.0,,,,,,TM4,8.0,,,,22.24,,,64QAM,,3.0,,,,,,16.22,,,,,,3.0,,,,16.22,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
174,2022-08-15 16:41:40.800000,-72.25721,42.173405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-84.45,-8.78,-56.89,,,1.77,22.81,15.0,15.0,,,,,,TM4,8.0,,,,22.17,,,64QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
