,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
176,2022-08-10 23:46:29.600000,-105.001472,40.572666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.73,-12.52,-57.23,16.24,,1.0,10.12,9.0,9.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-10 23:46:29.700000,-105.001465,40.572643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.07,-12.42,-56.68,,2.07,6.15,7.96,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022-08-10 23:46:29.800000,-105.001465,40.57262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.02,-12.72,-57.26,,,-2.0,7.63,8.0,9.0,,,,,,TM4,2.0,,7.0,10.0,,16QAM,16QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2022-08-10 23:46:29.900000,-105.001457,40.572594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.63,-13.08,-57.53,,,7.0,7.83,9.0,8.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022-08-10 23:46:30.000000,-105.001457,40.572571,-105.00146,40.57257,22:46:29,173.0,94.0,94.0,26.84,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,37.0,Band 66,66586.0,132122.0,10.0,-87.52,-13.5,-57.05,,,-2.0,9.2,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.04,0.04,0.01,0.03,,,0.006,0.025,0.006,0.019,,,0.04,0.03,,,0.006,0.025,0.006,0.019,,,,,3840.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
181,2022-08-10 23:46:30.100000,-105.00145,40.572548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.55,-11.99,-59.41,,,4.22,8.74,9.67,9.67,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,3.67,10.0,20.7,QPSK,16QAM,256QAM,2.67,1.46,,,,,0.0,,,,,,2.67,1.46,,,0.0,,,,,,0.002,,0.002,,3840.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-10 23:46:30.200000,-105.00145,40.572521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.73,-13.53,-59.15,,,-5.0,9.59,10.0,11.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022-08-10 23:46:30.300000,-105.001442,40.572498,,,,,,,,,,,3.0,23.0,193.0,27.0,4.0,79.0,108.0,27.0,8.0,11.0,155.0,33.0,9.0,59.0,311.0,22.0,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.68,-13.68,-57.72,,,1.33,9.29,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,,,,0.003,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2022-08-10 23:46:30.400000,-105.001442,40.572475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.6,-12.38,-58.06,,,-7.0,9.76,11.0,11.0,,,,,,TM4,2.0,,9.67,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,0.003,0.004,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022-08-10 23:46:30.500000,-105.001434,40.572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.59,-12.32,-58.24,,,2.0,8.56,12.0,12.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
186,2022-08-10 23:46:30.600000,-105.001434,40.572426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.52,-13.36,-59.07,,,-5.5,8.84,10.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022-08-10 23:46:30.700000,-105.001434,40.572403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.39,-14.3,-58.1,,,5.25,10.5,12.0,11.0,,,,,,TM4,3.0,,5.67,,21.22,QPSK,,256QAM,3.0,2.0,,,,,0.0,14.29,,,,,3.0,2.0,,,0.0,14.29,,,,,,,,,3840.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-10 23:46:30.800000,-105.001427,40.57238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.01,-12.7,-57.07,,,-2.0,12.19,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2022-08-10 23:46:30.900000,-105.001427,40.572353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.15,-12.72,-55.95,13.05,,4.43,13.3,13.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022-08-10 23:46:31.000000,-105.001419,40.57233,-105.00142,40.57233,22:46:30,173.0,96.0,96.0,26.93,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,37.0,Band 66,66586.0,132122.0,10.0,-86.1,-12.65,-56.26,,-2.49,-1.0,13.43,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,9.0,10.0,,64QAM,16QAM,,3.0,,0.05,0.05,0.01,0.03,0.0,,0.009,0.019,0.007,0.017,3.0,,0.05,0.03,0.0,,0.009,0.019,0.007,0.017,,,,,3840.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
191,2022-08-10 23:46:31.100000,-105.001419,40.572308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-85.67,-11.79,-56.63,,,4.83,12.32,13.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-10 23:46:31.200000,-105.001411,40.572281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.37,-11.17,-58.2,,,-2.0,10.59,12.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-10 23:46:31.300000,-105.001411,40.572258,,,,,,,,,,,3.0,23.0,193.0,22.0,4.0,79.0,108.0,25.0,8.0,11.0,155.0,32.0,9.0,59.0,311.0,23.0,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.63,-12.55,-60.06,,,7.7,7.5,12.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,5.67,,,QPSK,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,0.003,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022-08-10 23:46:31.400000,-105.001404,40.572235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-90.26,-12.98,-60.29,,,0.0,7.52,11.0,10.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022-08-10 23:46:31.500000,-105.001404,40.572212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.35,-12.73,-59.51,,,6.0,8.34,10.0,9.0,,,,,,TM4,3.0,,,,23.0,,,256QAM,,1.73,,,,,,,,,,,,1.73,,,,,,,,,,,,,3840.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
196,2022-08-10 23:46:31.600000,-105.001404,40.572186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.11,-12.16,-59.97,,,6.13,7.47,,,2.0,0.0,100.0,0.0,0.0,TM4,,,9.0,10.0,,QPSK,16QAM,,3.0,,,,,,20.0,,,,,,3.0,,,,20.0,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022-08-10 23:46:31.700000,-105.001396,40.572163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.92,-13.67,-58.23,,,8.36,7.47,11.0,11.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-10 23:46:31.800000,-105.001396,40.57214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.57,-13.48,-58.12,,,2.0,8.26,9.0,9.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022-08-10 23:46:31.900000,-105.001389,40.572113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.24,-13.94,-57.06,,,7.38,7.89,9.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,6.0,,,QPSK,,,3.0,,,,,,25.0,,,,,,3.0,,,,25.0,,,,,,0.002,0.003,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-10 23:46:32.000000,-105.001389,40.57209,-105.00139,40.57209,22:46:31,174.0,98.0,98.0,26.84,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,37.0,Band 66,66586.0,132122.0,10.0,-86.3,-13.53,-55.72,,,0.0,8.8,10.0,9.0,,,,,,TM4,3.0,4x2,,,22.0,,,256QAM,,1.5,0.05,0.04,0.02,0.03,,,0.01,0.018,0.009,0.018,,1.5,0.05,0.03,,,0.01,0.018,0.009,0.018,,,,,3840.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
201,2022-08-10 23:46:32.100000,-105.001381,40.572067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.57,-12.84,-56.75,,,4.83,8.02,10.0,9.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022-08-10 23:46:32.200000,-105.001381,40.572041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.72,-13.78,-56.79,14.29,,-2.0,7.63,9.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,9.0,10.0,,64QAM,16QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-10 23:46:32.300000,-105.001373,40.572018,,,,,,,,,,,3.0,23.0,193.0,22.0,4.0,79.0,108.0,24.0,8.0,11.0,155.0,30.0,9.0,59.0,311.0,25.0,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-86.36,-12.84,-56.48,,1.27,4.0,8.23,9.0,8.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022-08-10 23:46:32.400000,-105.001373,40.571995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.19,-12.72,-57.39,,,-3.0,8.16,9.0,8.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022-08-10 23:46:32.500000,-105.001373,40.571968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.75,-13.67,-56.45,,,7.43,7.77,9.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,3.33,10.0,,QPSK,16QAM,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
206,2022-08-10 23:46:32.600000,-105.001366,40.571945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-87.67,-13.39,-57.27,,,-1.0,7.96,9.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-10 23:46:32.700000,-105.001366,40.571922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.76,-13.34,-58.3,,,5.56,7.72,9.0,8.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022-08-10 23:46:32.800000,-105.001358,40.571899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.8,-12.5,-59.13,,,0.0,7.05,9.0,8.0,,,,,,TM4,3.0,,9.0,17.0,,64QAM,64QAM,,3.75,,,,,,20.0,,,,,,3.75,,,,20.0,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2022-08-10 23:46:32.900000,-105.001358,40.571873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-91.53,-14.05,-60.24,,,9.42,5.88,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,23.7,,,256QAM,,1.91,,,,,,,,,,,,1.91,,,,,,,,,0.002,,0.002,,3840.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2022-08-10 23:46:33.000000,-105.00135,40.57185,-105.00135,40.57185,22:46:32,174.0,99.0,99.0,26.93,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,37.0,Band 66,66586.0,132122.0,10.0,-90.04,-14.63,-58.39,,,10.0,4.0,8.0,8.0,,,,,,TM4,3.0,,,,,,,,,,0.06,0.06,0.02,0.05,,33.33,0.008,0.026,0.005,0.021,,,0.06,0.05,,33.33,0.008,0.026,0.005,0.021,,,,,3840.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
211,2022-08-10 23:46:33.100000,-105.00135,40.571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-90.93,-15.4,-58.41,,,9.38,3.17,7.0,6.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,3.33,10.0,,QPSK,16QAM,,3.0,,,,,,33.33,,,,,,3.0,,,,33.33,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022-08-10 23:46:33.200000,-105.001343,40.571796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-88.81,-15.84,-55.84,,,9.5,4.47,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-10 23:46:33.300000,-105.001343,40.571774,,,,,,,,,,,3.0,23.0,193.0,22.0,4.0,79.0,108.0,25.0,8.0,11.0,155.0,23.0,9.0,59.0,311.0,24.0,,,,,,37.0,Band 66,66586.0,132122.0,10.0,-89.78,-14.66,-58.13,,,10.36,2.55,10.0,0.0,,,,,,TM4,13.0,,,,19.83,,,256QAM,,2.0,,,,,,16.67,,,,,,2.0,,,,16.67,,,,,,0.003,,0.003,3840.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
