,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
51,2022-08-12 14:05:48.600000,-95.906532,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2022-08-12 14:05:48.800000,-95.906509,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
53,2022-08-12 14:05:49.000000,-95.906479,41.136509,-95.90648,41.13651,14:05:49,90.0,41.0,41.0,11.74,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2022-08-12 14:05:49.200000,-95.906448,41.136509,,,,,,,,,,,10.0,19.0,257.0,24.0,18.0,72.0,335.0,35.0,23.0,47.0,269.0,22.0,24.0,8.0,143.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2022-08-12 14:05:49.300000,-95.906441,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
56,2022-08-12 14:05:49.700000,-95.90638,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-91.94,-10.13,-64.25,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2022-08-12 14:05:49.800000,-95.906372,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
58,2022-08-12 14:05:50.000000,-95.906342,41.136509,-95.90634,41.13651,14:05:50,90.0,43.0,43.0,11.74,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022-08-12 14:05:50.200000,-95.906311,41.136509,,,,,,,,,,,10.0,19.0,257.0,19.0,18.0,72.0,335.0,36.0,23.0,47.0,269.0,22.0,24.0,8.0,143.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2022-08-12 14:05:50.300000,-95.906296,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
61,2022-08-12 14:05:50.800000,-95.906227,41.136509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
62,2022-08-12 14:05:51.000000,-95.906197,41.136509,-95.9062,41.13651,14:05:51,90.0,45.0,45.0,11.74,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,46.0,Band 66,66586.0,132122.0,10.0,10.0,-93.69,-13.56,-63.13,,,,7.9,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022-08-12 14:05:51.200000,-95.906166,41.136509,,,,,,,,,,,10.0,19.0,257.0,22.0,18.0,72.0,335.0,37.0,23.0,47.0,269.0,22.0,24.0,8.0,143.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2022-08-12 14:05:51.300000,-95.906151,41.136505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
65,2022-08-12 14:05:51.800000,-95.906082,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
66,2022-08-12 14:05:52.000000,-95.906052,41.136501,-95.90605,41.1365,14:05:52,90.0,46.0,46.0,12.63,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-106.31,-19.69,-69.63,,,,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2022-08-12 14:05:52.200000,-95.906021,41.136501,,,,,,,,,,,10.0,19.0,257.0,22.0,18.0,72.0,335.0,37.0,23.0,47.0,269.0,22.0,24.0,8.0,143.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-12 14:05:52.300000,-95.906006,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
69,2022-08-12 14:05:52.800000,-95.905922,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
70,2022-08-12 14:05:53.000000,-95.905891,41.136501,-95.90589,41.1365,14:05:53,90.0,46.0,46.0,13.41,1.0,2.0,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,,,,,,,,,,,,-23.5,,,,,,,,,,,4x4,,,,,,,,,0.03,0.03,0.0,0.19,,,0.002,0.025,0.002,0.02,,,0.03,0.19,,,0.002,0.025,0.002,0.02,,,,,,,,,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-12 14:05:53.045957,-95.905884,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2022-08-12 14:05:53.094619,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-12 14:05:53.100000,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-106.27,-16.35,-71.43,,,20.54,2.7,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,13.0,,2.5,,3.27,QPSK,,QPSK,6.5,5.09,,,,,0.0,0.0,,,,,6.5,5.09,,,0.0,0.0,,,,,0.039,,,0.003,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2022-08-12 14:05:53.101290,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2022-08-12 14:05:53.101304,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022-08-12 14:05:53.103752,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2022-08-12 14:05:53.103769,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2022-08-12 14:05:53.105270,-95.905876,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2022-08-12 14:05:53.151075,-95.905869,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Attempt,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-12 14:05:53.169685,-95.905869,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Success,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022-08-12 14:05:53.200000,-95.905861,41.136501,,,,,,,,,,,10.0,19.0,257.0,22.0,18.0,72.0,335.0,36.0,23.0,47.0,269.0,19.0,24.0,8.0,143.0,33.0,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-103.29,-16.3,-69.66,,,18.0,3.74,10.0,0.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,3CA,,Band 66+Band 66+Band 2,,46.0,Band 66,67011.0,132547.0,5.0,5.0,-103.93,-14.84,-75.11,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2022-08-12 14:05:53.300000,-95.905846,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-101.32,-15.11,-69.23,,,17.06,4.2,10.0,0.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,50434.0,3CA,,Band 66+Band 66+Band 2,,46.0,Band 66,67011.0,132547.0,5.0,5.0,-102.94,-14.55,-73.48,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
83,2022-08-12 14:05:53.400000,-95.90583,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.49,-15.36,-69.38,,,14.38,2.49,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.13,,10.4,QPSK,,16QAM,3.0,2.67,,,,,0.0,16.67,,,,,3.0,2.67,,,0.0,16.67,,,,,,,,,50434.0,3CA,NonCA,Band 66+Band 66+Band 2,,46.0,Band 66,67011.0,132547.0,5.0,5.0,-102.62,-13.61,-74.6,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2022-08-12 14:05:53.500000,-95.905815,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-103.6,-14.63,-71.09,,,12.63,0.8,7.0,6.5,,,,,,TM4,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.002,,50434.0,3CA,,Band 66+Band 66+Band 2,,46.0,Band 66,67011.0,132547.0,5.0,5.0,-102.92,-13.37,-75.1,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2022-08-12 14:05:53.600000,-95.9058,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.9,-16.09,-69.41,,,19.43,2.04,5.5,6.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,50434.0,3CA,,Band 66+Band 66+Band 2,,46.0,Band 66,67011.0,132547.0,5.0,5.0,-102.85,-14.32,-73.05,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2022-08-12 14:05:53.700000,-95.905785,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.03,-14.83,-70.13,22.53,,14.8,1.71,,,3.0,0.0,0.0,100.0,0.0,TM4,,,3.0,5.0,,QPSK,QPSK,,2.83,,,,,,14.29,8.33,,,,,2.83,,,,14.29,8.33,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2022-08-12 14:05:53.800000,-95.905769,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-100.99,-14.99,-68.99,,14.17,14.63,3.96,4.0,6.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
88,2022-08-12 14:05:53.900000,-95.905754,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.31,-14.79,-70.49,,,16.14,3.0,4.0,6.0,,,,,,TM4,9.0,,,,4.92,,,QPSK,,2.71,,,,,,,,,,,,2.71,,,,,,,,,,,,,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2022-08-12 14:05:54.000000,-95.905739,41.136501,-95.90574,41.1365,14:05:54,90.0,47.0,47.0,12.58,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.48,-15.01,-70.09,,,14.75,3.17,4.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,9.0,,3.0,7.0,,QPSK,QPSK,,3.33,,0.1,0.08,0.06,0.04,40.0,,0.012,0.02,0.009,0.017,3.33,,0.1,0.04,40.0,,0.012,0.02,0.009,0.017,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2022-08-12 14:05:54.100000,-95.905724,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.47,-14.39,-70.47,,,14.63,2.99,7.0,8.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,,0.002,0.0,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2022-08-12 14:05:54.200000,-95.905708,41.136501,,,,,,,,,,,10.0,19.0,257.0,21.0,18.0,72.0,335.0,34.0,23.0,47.0,269.0,28.0,24.0,8.0,143.0,25.0,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.84,-15.79,-69.94,,,16.5,1.7,6.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2022-08-12 14:05:54.300000,-95.905693,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-102.41,-16.13,-69.26,,,18.0,3.78,6.0,8.0,,,,,,TM4,12.0,,2.0,7.5,,QPSK,QPSK,,4.4,,,,,,14.29,,,,,,4.4,,,,14.29,,,,,,0.004,,0.004,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
93,2022-08-12 14:05:54.400000,-95.905678,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-100.83,-15.08,-68.74,,,17.1,5.45,7.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2022-08-12 14:05:54.500000,-95.905655,41.136501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Band 66,66586.0,132122.0,10.0,10.0,-99.76,-13.55,-69.13,,,16.88,4.07,7.0,8.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
