,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
113,2022-08-11 20:36:12.455951,-99.254059,40.675575,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2022-08-11 20:36:12.455962,-99.254059,40.675575,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2022-08-11 20:36:12.500000,-99.254036,40.675575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.2,-13.4,-71.54,21.32,,21.23,3.92,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,5.57,,18.04,QPSK,,16QAM,15.96,12.77,,,,,4.35,8.33,,,,,15.96,13.2,,,4.35,8.33,,,,,0.115,,0.0,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-101.33,-12.94,-73.5,3.9,0.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-104.25,-13.38,-73.88,5.23,,,,,,,,,,,,,,,,,,,,,,,
116,2022-08-11 20:36:12.600000,-99.25399,40.675571,-99.25399,40.67557,20:36:12,97.0,142.0,142.0,39.09,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.65,-11.32,-68.69,21.22,,20.75,4.92,9.0,0.0,2.0,50.0,50.0,0.0,0.0,TM4,2.0,,5.83,16.0,21.76,QPSK,16QAM,64QAM,4.57,8.89,,,,,14.29,5.56,,,,,4.57,8.88,,,14.29,5.56,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-98.95,-11.87,-72.82,4.48,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-102.81,-11.86,-73.97,5.37,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,0.045,1.417,2804.0,88536.0
117,2022-08-11 20:36:12.700000,-99.253944,40.675568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.52,-11.82,-68.72,21.2,13.38,19.42,0.82,6.5,4.0,,,,,,TM4,1.0,,9.74,,19.42,16QAM,,16QAM,4.91,11.58,,,,,0.0,15.09,,,,,4.91,11.58,,,0.0,15.09,,,,,0.072,,0.07,1.375,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,282.0,Band 66,66761.0,132297.0,5.0,5.0,-98.73,-12.41,-72.28,-0.18,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-101.5,-11.66,-72.8,4.49,,,,,,,,,,,,,,,,,,,,,,,
118,2022-08-11 20:36:12.800000,-99.253891,40.675564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-100.83,-13.82,-70.03,,,18.55,-0.93,7.0,3.0,,,,,,TM4,1.0,,6.56,1.0,18.78,QPSK,QPSK,16QAM,4.87,10.93,,,,,17.14,7.14,,,,,4.87,10.94,,,17.14,7.14,,,,,,,,,50728.0,2CA,NonCA,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-101.57,-11.69,-72.22,2.31,,,,,,,,,,,,,,,,,,,,,,,
119,2022-08-11 20:36:12.900000,-99.253845,40.67556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-99.59,-13.25,-69.02,21.46,,20.04,4.24,8.0,7.0,2.0,50.0,50.0,0.0,0.0,TM4,1.0,,,,21.0,,,64QAM,,10.77,,,,,,8.93,,,,,,10.75,,,,8.93,,,,,,,,,50728.0,2CA,NonCA,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-102.7,-12.91,-72.07,1.61,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,
120,2022-08-11 20:36:13.000000,-99.253799,40.675556,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,282.0,Band 66,66586.0,132122.0,10.0,10.0,-95.3,-11.89,-66.35,21.0,,16.22,2.73,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,2x4,8.33,2.9,20.53,QPSK,QPSK,16QAM,5.04,12.07,0.6,0.58,0.15,6.27,10.0,11.11,0.119,2.5,0.113,2.236,5.04,12.06,0.6,6.27,10.0,11.11,0.119,2.5,0.113,2.236,0.076,,0.074,,50728.0,2CA,NonCA,Band 66+Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 13,5230.0,23230.0,10.0,10.0,-102.96,-13.96,-71.69,-0.07,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,
121,2022-08-11 20:36:13.100000,-99.253754,40.675552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-96.63,-11.3,-68.36,21.04,,17.84,2.9,9.0,0.0,,,,,,TM4,2.0,,,,19.47,,,16QAM,,13.29,,,,,,5.71,,,,,,13.34,,,,5.71,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,1.645,5040.0,102816.0
122,2022-08-11 20:36:13.200000,-99.2537,40.675545,,,,,,,,,,,1.0,28.0,254.0,29.0,3.0,45.0,309.0,31.0,4.0,19.0,285.0,21.0,10.0,3.0,144.0,31.0,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-99.34,-11.84,-70.52,21.28,,18.25,6.11,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,10.95,,19.09,16QAM,,16QAM,4.05,11.56,,,,,0.0,8.57,,,,,4.05,11.56,,,0.0,8.57,,,,,0.09,,0.088,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2022-08-11 20:36:13.300000,-99.253654,40.675541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-98.66,-12.93,-68.7,,1.98,15.77,1.24,6.5,2.5,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,22.14,,,64QAM,,11.73,,,,,,3.45,,,,,,11.73,,,,3.45,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2022-08-11 20:36:13.400000,-99.253609,40.675537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.28,-12.38,-67.89,20.84,,19.18,1.04,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,19.71,,,16QAM,,13.31,,,,,,9.26,,,,,,13.33,,,,9.26,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2022-08-11 20:36:13.500000,-99.253555,40.675533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.2,-12.18,-68.01,21.08,,19.42,4.26,9.0,1.25,1.0,75.0,25.0,0.0,0.0,TM4,2.0,,11.0,4.5,21.22,16QAM,QPSK,64QAM,5.43,12.09,,,,,12.0,9.09,,,,,5.43,12.06,,,12.0,9.09,,,,,0.076,,0.074,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-11 20:36:13.600000,-99.25351,40.675529,-99.25351,40.67553,20:36:13,97.0,144.0,144.0,40.77,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.23,-12.16,-68.09,21.1,,20.55,4.7,10.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,12.05,5.0,20.61,16QAM,QPSK,64QAM,4.43,11.22,,,,,6.67,8.62,,,,,4.43,11.23,,,6.67,8.62,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,1.965,5400.0,122808.0
127,2022-08-11 20:36:13.700000,-99.253464,40.675526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-96.73,-12.16,-67.49,21.27,,20.64,2.61,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,19.57,,,16QAM,,11.04,,,,,,14.29,,,,,,11.03,,,,14.29,,,,,0.12,,0.116,1.991,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2022-08-11 20:36:13.800000,-99.253418,40.675518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.03,-12.3,-67.73,21.48,,20.53,2.17,9.0,0.0,,,,,,TM4,2.0,,11.05,,17.26,16QAM,,16QAM,4.5,12.36,,,,,0.0,6.67,,,,,4.5,12.28,,,0.0,6.67,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022-08-11 20:36:13.900000,-99.253365,40.675514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-97.95,-13.01,-67.88,21.54,,20.58,1.74,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,18.0,,,16QAM,,11.59,,,,,,7.14,,,,,,11.58,,,,7.14,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022-08-11 20:36:14.000000,-99.253319,40.67551,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,282.0,Band 66,66586.0,132122.0,10.0,10.0,-99.07,-12.95,-69.13,21.6,,20.65,0.39,8.0,0.0,,,,,,TM4,2.0,2x4,9.96,,15.56,16QAM,,16QAM,3.26,12.75,0.43,0.43,0.0,6.02,0.0,9.33,0.062,1.906,0.061,1.695,3.26,12.8,0.43,6.02,0.0,9.33,0.062,1.906,0.061,1.695,0.045,,0.043,,50728.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2022-08-11 20:36:14.100000,-99.253273,40.675507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-99.9,-13.66,-69.24,21.44,,20.19,-0.09,8.0,0.0,,,,,,TM4,2.0,,7.82,,16.31,16QAM,,16QAM,3.27,13.59,,,,,0.0,10.71,,,,,3.27,13.65,,,0.0,10.71,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,2.605,4276.0,162792.0
132,2022-08-11 20:36:14.200000,-99.253227,40.675499,,,,,,,,,,,1.0,28.0,254.0,29.0,3.0,45.0,309.0,31.0,4.0,19.0,285.0,23.0,10.0,3.0,144.0,28.0,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-100.14,-13.91,-69.24,21.54,,21.15,-0.12,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,9.0,,15.38,16QAM,,16QAM,3.52,11.88,,,,,0.0,10.53,,,,,3.52,11.85,,,0.0,10.53,,,,,0.059,1.942,0.057,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2022-08-11 20:36:14.300000,-99.253181,40.675495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-100.14,-13.08,-70.07,21.84,,21.05,-0.02,7.5,0.0,,,,,,TM4,2.0,,,,14.6,,,16QAM,,10.98,,,,,,7.02,,,,,,10.98,,,,7.02,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2022-08-11 20:36:14.400000,-99.253128,40.675491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-100.64,-13.98,-69.67,21.66,,20.12,-0.72,7.0,0.0,,,,,,TM4,2.0,,8.36,,16.43,QPSK,,16QAM,4.91,9.14,,,,,0.0,12.5,,,,,4.91,9.19,,,0.0,12.5,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022-08-11 20:36:14.500000,-99.253082,40.675484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-101.85,-13.93,-70.92,21.83,4.26,20.27,-1.04,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,16.74,,,16QAM,,10.1,,,,,,7.55,,,,,,10.14,,,,7.55,,,,,0.05,,0.048,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2022-08-11 20:36:14.600000,-99.253036,40.67548,-99.25304,40.67548,20:36:14,97.0,145.0,145.0,40.07,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.13,-14.43,-70.18,21.6,3.67,19.7,-0.5,8.0,0.0,,,,,,TM4,2.0,,9.5,,17.82,16QAM,,16QAM,4.09,9.46,,,,,4.35,7.84,,,,,4.09,9.4,,,4.35,7.84,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,1.801,3276.0,112812.0
137,2022-08-11 20:36:14.700000,-99.252991,40.675476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.53,-14.44,-70.88,21.56,,19.19,-0.34,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,9.78,,17.92,16QAM,,16QAM,3.0,10.89,,,,,0.0,7.69,,,,,3.0,10.81,,,0.0,7.69,,,,,0.05,,0.048,1.785,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2022-08-11 20:36:14.800000,-99.252945,40.675472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.19,-14.44,-70.52,21.64,,20.94,0.1,5.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,1.0,,,,17.87,,,16QAM,,9.96,,,,,,8.77,,,,,,9.99,,,,8.77,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2022-08-11 20:36:14.900000,-99.252899,40.675468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-101.34,-13.59,-70.27,21.68,,21.09,1.21,7.5,2.5,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,18.89,,,16QAM,,8.9,,,,,,8.62,,,,,,8.91,,,,8.62,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-11 20:36:15.000000,-99.252853,40.675465,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,282.0,Band 66,66586.0,132122.0,10.0,10.0,-101.38,-13.98,-70.05,21.4,,20.62,-0.08,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,2x4,7.4,3.63,19.0,QPSK,QPSK,16QAM,7.14,10.17,0.46,0.44,0.18,3.44,3.45,7.89,0.055,1.034,0.052,0.894,7.14,10.15,0.46,3.44,3.45,7.89,0.055,1.034,0.052,0.894,0.062,,0.06,,50728.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022-08-11 20:36:15.100000,-99.252808,40.675461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-101.93,-14.3,-70.25,21.42,,20.53,-1.12,8.0,0.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,20.59,,,64QAM,,8.54,,,,,,10.71,,,,,,8.54,,,,10.71,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,1.625,3484.0,101388.0
142,2022-08-11 20:36:15.200000,-99.252754,40.675457,,,,,,,,,,,1.0,28.0,254.0,31.0,3.0,45.0,309.0,31.0,4.0,19.0,285.0,23.0,10.0,3.0,144.0,26.0,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.84,-14.95,-70.68,21.74,,19.96,-1.79,4.0,5.0,,,,,,TM4,1.0,,,,16.92,,,16QAM,,9.43,,,,,,7.89,,,,,,9.44,,,,7.89,,,,,0.057,,0.055,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2022-08-11 20:36:15.300000,-99.252708,40.675453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-103.72,-15.99,-70.64,,,19.57,-3.67,4.0,4.0,,,,,,TM4,1.0,,9.3,5.67,15.79,QPSK,QPSK,16QAM,5.45,10.45,,,,,8.0,17.24,,,,,5.45,10.5,,,8.0,17.24,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2022-08-11 20:36:15.400000,-99.252663,40.675449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.01,-17.25,-70.64,21.74,,20.69,-4.67,2.0,2.0,,,,,,TM4,1.0,,,,11.33,,,16QAM,,9.89,,,,,,8.82,,,,,,9.89,,,,8.82,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2022-08-11 20:36:15.500000,-99.252617,40.675446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.01,-17.88,-70.59,,,21.05,-3.95,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,8.19,,,QPSK,,12.0,,,,,,5.88,,,,,,12.0,,,,5.88,,,,,0.028,,0.027,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
